Date,County,Value,LastReportedDate,
2018-05-15,Polk,6.0000,2019-01-15
2018-05-15,Putnam,71.0000,2019-01-15
2018-05-15,Rhea,16.0000,2019-01-15
2018-05-15,Roane,28.0000,2019-01-15
2018-05-15,Robertson,47.0000,2019-01-15
2018-05-15,Rutherford,164.0000,2019-01-15
2018-05-15,Scott,16.0000,2019-01-15
2018-05-15,Sequatchie,7.0000,2019-01-15
2018-05-15,Sevier,52.0000,2019-01-15
2018-05-15,Shelby,766.0000,2019-01-15
2018-05-15,Smith,10.0000,2019-01-15
2018-05-15,Stewart,7.0000,2019-01-15
2018-05-15,Sullivan,93.0000,2019-01-15
2018-05-15,Sumner,96.0000,2019-01-15
2018-05-15,Tipton,30.0000,2019-01-15
2018-05-15,Trousdale,8.0000,2019-01-15
2018-05-15,Unicoi,8.0000,2019-01-15
2018-05-15,Union,11.0000,2019-01-15
2018-05-15,VanBuren,4.0000,2019-01-15
2018-05-15,Warren,37.0000,2019-01-15
2018-05-15,Washington,64.0000,2019-01-15
2018-05-15,Wayne,12.0000,2019-01-15
2018-05-15,Weakley,30.0000,2019-01-15
2018-05-15,White,15.0000,2019-01-15
2018-05-15,Williamson,138.0000,2019-01-15
2018-05-15,Wilson,93.0000,2019-01-15
2018-06-01,Anderson,53.0000,2019-01-15
2018-06-01,Bedford,41.0000,2019-01-15
2018-06-01,Benton,11.0000,2019-01-15
2018-06-01,Bledsoe,11.0000,2019-01-15
2018-06-01,Blount,73.0000,2019-01-15
2018-06-01,Bradley,59.0000,2019-01-15
2018-06-01,Campbell,21.0000,2019-01-15
2018-06-01,Cannon,8.0000,2019-01-15
2018-06-01,Carroll,21.0000,2019-01-15
2018-06-01,Carter,29.0000,2019-01-15
2018-06-01,Cheatham,31.0000,2019-01-15
2018-06-01,Chester,5.0000,2019-01-15
2018-06-01,Claiborne,27.0000,2019-01-15
2018-06-01,Clay,4.0000,2019-01-15
2018-06-01,Cocke,26.0000,2019-01-15
2018-06-01,Coffee,46.0000,2019-01-15
2018-06-01,Crockett,13.0000,2019-01-15
2018-06-01,Cumberland,27.0000,2019-01-15
2018-06-01,Davidson,438.0000,2019-01-15
2018-06-01,Decatur,9.0000,2019-01-15
2018-06-01,DeKalb,11.0000,2019-01-15
2018-06-01,Dickson,30.0000,2019-01-15
2018-06-01,Dyer,29.0000,2019-01-15
2018-06-01,Fayette,15.0000,2019-01-15
2018-06-01,Fentress,11.0000,2019-01-15
2018-06-01,Franklin,29.0000,2019-01-15
2018-06-01,Gibson,37.0000,2019-01-15
2018-06-01,Giles,23.0000,2019-01-15
2018-06-01,Grainger,12.0000,2019-01-15
2018-06-01,Greene,44.0000,2019-01-15
2018-06-01,Grundy,15.0000,2019-01-15
2018-06-01,Hamblen,42.0000,2019-01-15
2018-06-01,Hamilton,263.0000,2019-01-15
2018-06-01,Hancock,4.0000,2019-01-15
2018-06-01,Hardeman,18.0000,2019-01-15
2018-06-01,Hardin,14.0000,2019-01-15
2018-06-01,Hawkins,18.0000,2019-01-15
2018-06-01,Haywood,7.0000,2019-01-15
2018-06-01,Henderson,18.0000,2019-01-15
2018-06-01,Henry,29.0000,2019-01-15
2018-06-01,Hickman,9.0000,2019-01-15
2018-06-01,Houston,8.0000,2019-01-15
2018-06-01,Humphreys,11.0000,2019-01-15
2018-06-01,Jackson,6.0000,2019-01-15
2018-06-01,Jefferson,26.0000,2019-01-15
2018-06-01,Johnson,14.0000,2019-01-15
2018-06-01,Knox,264.0000,2019-01-15
2018-06-01,Lake,4.0000,2019-01-15
2018-06-01,Lauderdale,13.0000,2019-01-15
2018-06-01,Lawrence,33.0000,2019-01-15
2018-06-01,Lewis,5.0000,2019-01-15
2018-06-01,Lincoln,27.0000,2019-01-15
2018-06-01,Loudon,27.0000,2019-01-15
2018-06-01,Macon,16.0000,2019-01-15
2018-06-01,Madison,54.0000,2019-01-15
2018-06-01,Marion,23.0000,2019-01-15
2018-06-01,Marshall,14.0000,2019-01-15
2018-06-01,Maury,50.0000,2019-01-15
2018-06-01,McMinn,30.0000,2019-01-15
2018-06-01,McNairy,12.0000,2019-01-15
2018-06-01,Meigs,5.0000,2019-01-15
2018-06-01,Monroe,21.0000,2019-01-15
2018-06-01,Montgomery,128.0000,2019-01-15
2018-06-01,Moore,4.0000,2019-01-15
2018-06-01,Morgan,10.0000,2019-01-15
2018-06-01,Obion,23.0000,2019-01-15
2018-06-01,Overton,21.0000,2019-01-15
2018-06-01,Perry,4.0000,2019-01-15
2018-06-01,Pickett,2.0000,2019-01-15
2018-06-01,Polk,6.0000,2019-01-15
2018-06-01,Putnam,70.0000,2019-01-15
2018-06-01,Rhea,16.0000,2019-01-15
2018-06-01,Roane,28.0000,2019-01-15
2018-06-01,Robertson,47.0000,2019-01-15
2018-06-01,Rutherford,164.0000,2019-01-15
2018-06-01,Scott,16.0000,2019-01-15
2018-06-01,Sequatchie,7.0000,2019-01-15
2018-06-01,Sevier,51.0000,2019-01-15
2018-06-01,Shelby,764.0000,2019-01-15
2018-06-01,Smith,10.0000,2019-01-15
2018-06-01,Stewart,7.0000,2019-01-15
2018-06-01,Sullivan,93.0000,2019-01-15
2018-06-01,Sumner,96.0000,2019-01-15
