count,VACC_DATE,DOSE_COUNT,zip
179,03/05/2021,2,37221
3,03/05/2021,1,37228
8,03/05/2021,2,37228
59,03/06/2021,1,
31,03/06/2021,2,
256,03/06/2021,1,37013
77,03/06/2021,2,37013
2,03/06/2021,1,37027
1,03/06/2021,2,37027
1,03/06/2021,1,37069
66,03/06/2021,1,37072
68,03/06/2021,2,37072
113,03/06/2021,1,37076
67,03/06/2021,2,37076
16,03/06/2021,1,37080
23,03/06/2021,2,37080
93,03/06/2021,1,37115
47,03/06/2021,2,37115
64,03/06/2021,1,37138
32,03/06/2021,2,37138
9,03/06/2021,1,37189
4,03/06/2021,2,37189
7,03/06/2021,1,37201
4,03/06/2021,2,37201
55,03/06/2021,1,37203
12,03/06/2021,2,37203
67,03/06/2021,1,37204
35,03/06/2021,2,37204
152,03/06/2021,1,37205
61,03/06/2021,2,37205
103,03/06/2021,1,37206
29,03/06/2021,2,37206
146,03/06/2021,1,37207
49,03/06/2021,2,37207
66,03/06/2021,1,37208
13,03/06/2021,2,37208
143,03/06/2021,1,37209
44,03/06/2021,2,37209
37,03/06/2021,1,37210
11,03/06/2021,2,37210
240,03/06/2021,1,37211
65,03/06/2021,2,37211
76,03/06/2021,1,37212
22,03/06/2021,2,37212
1,03/06/2021,1,37213
84,03/06/2021,1,37214
45,03/06/2021,2,37214
131,03/06/2021,1,37215
41,03/06/2021,2,37215
77,03/06/2021,1,37216
34,03/06/2021,2,37216
90,03/06/2021,1,37217
21,03/06/2021,2,37217
57,03/06/2021,1,37218
25,03/06/2021,2,37218
6,03/06/2021,1,37219
2,03/06/2021,2,37219
23,03/06/2021,1,37220
17,03/06/2021,2,37220
172,03/06/2021,1,37221
94,03/06/2021,2,37221
7,03/06/2021,1,37228
1,03/06/2021,2,37228
16,03/07/2021,1,
1,03/07/2021,2,
139,03/07/2021,1,37013
35,03/07/2021,2,37013
53,03/07/2021,1,37072
14,03/07/2021,2,37072
54,03/07/2021,1,37076
21,03/07/2021,2,37076
13,03/07/2021,1,37080
10,03/07/2021,2,37080
43,03/07/2021,1,37115
20,03/07/2021,2,37115
33,03/07/2021,1,37138
19,03/07/2021,2,37138
4,03/07/2021,1,37189
1,03/07/2021,2,37189
2,03/07/2021,1,37201
41,03/07/2021,1,37203
6,03/07/2021,2,37203
41,03/07/2021,1,37204
14,03/07/2021,2,37204
136,03/07/2021,1,37205
47,03/07/2021,2,37205
48,03/07/2021,1,37206
25,03/07/2021,2,37206
78,03/07/2021,1,37207
34,03/07/2021,2,37207
32,03/07/2021,1,37208
5,03/07/2021,2,37208
117,03/07/2021,1,37209
27,03/07/2021,2,37209
19,03/07/2021,1,37210
9,03/07/2021,2,37210
139,03/07/2021,1,37211
26,03/07/2021,2,37211
59,03/07/2021,1,37212
26,03/07/2021,2,37212
74,03/07/2021,1,37214
24,03/07/2021,2,37214
113,03/07/2021,1,37215
31,03/07/2021,2,37215
35,03/07/2021,1,37216
18,03/07/2021,2,37216
43,03/07/2021,1,37217
15,03/07/2021,2,37217
38,03/07/2021,1,37218
28,03/07/2021,2,37218
4,03/07/2021,1,37219
1,03/07/2021,2,37219
33,03/07/2021,1,37220
11,03/07/2021,2,37220
173,03/07/2021,1,37221
45,03/07/2021,2,37221
2,03/07/2021,1,37228
1,03/07/2021,2,37228
49,03/08/2021,1,
49,03/08/2021,2,
142,03/08/2021,1,37013
59,03/08/2021,2,37013
1,03/08/2021,1,37027
2,03/08/2021,2,37027
1,03/08/2021,1,37069
2,03/08/2021,2,37069
103,03/08/2021,1,37072
45,03/08/2021,2,37072
98,03/08/2021,1,37076
44,03/08/2021,2,37076
24,03/08/2021,1,37080
18,03/08/2021,2,37080
73,03/08/2021,1,37115
40,03/08/2021,2,37115
66,03/08/2021,1,37138
52,03/08/2021,2,37138
14,03/08/2021,1,37189
3,03/08/2021,2,37189
8,03/08/2021,1,37201
3,03/08/2021,2,37201
67,03/08/2021,1,37203
23,03/08/2021,2,37203
77,03/08/2021,1,37204
29,03/08/2021,2,37204
187,03/08/2021,1,37205
92,03/08/2021,2,37205
160,03/08/2021,1,37206
47,03/08/2021,2,37206
93,03/08/2021,1,37207
40,03/08/2021,2,37207
61,03/08/2021,1,37208
20,03/08/2021,2,37208
205,03/08/2021,1,37209
45,03/08/2021,2,37209
27,03/08/2021,1,37210
11,03/08/2021,2,37210
210,03/08/2021,1,37211
55,03/08/2021,2,37211
77,03/08/2021,1,37212
29,03/08/2021,2,37212
3,03/08/2021,1,37213
1,03/08/2021,2,37213
81,03/08/2021,1,37214
56,03/08/2021,2,37214
148,03/08/2021,1,37215
85,03/08/2021,2,37215
107,03/08/2021,1,37216
43,03/08/2021,2,37216
28,03/08/2021,1,37217
10,03/08/2021,2,37217
38,03/08/2021,1,37218
19,03/08/2021,2,37218
7,03/08/2021,1,37219
51,03/08/2021,1,37220
13,03/08/2021,2,37220
214,03/08/2021,1,37221
73,03/08/2021,2,37221
7,03/08/2021,1,37228
1,03/08/2021,2,37228
59,03/09/2021,1,
31,03/09/2021,2,
319,03/09/2021,1,37013
51,03/09/2021,2,37013
2,03/09/2021,1,37027
1,03/09/2021,1,37069
1,03/09/2021,2,37069
145,03/09/2021,1,37072
26,03/09/2021,2,37072
154,03/09/2021,1,37076
29,03/09/2021,2,37076
28,03/09/2021,1,37080
13,03/09/2021,2,37080
121,03/09/2021,1,37115
15,03/09/2021,2,37115
84,03/09/2021,1,37138
35,03/09/2021,2,37138
15,03/09/2021,1,37189
2,03/09/2021,2,37189
10,03/09/2021,1,37201
1,03/09/2021,2,37201
127,03/09/2021,1,37203
11,03/09/2021,2,37203
127,03/09/2021,1,37204
10,03/09/2021,2,37204
183,03/09/2021,1,37205
63,03/09/2021,2,37205
250,03/09/2021,1,37206
24,03/09/2021,2,37206
163,03/09/2021,1,37207
18,03/09/2021,2,37207
88,03/09/2021,1,37208
15,03/09/2021,2,37208
208,03/09/2021,1,37209
37,03/09/2021,2,37209
69,03/09/2021,1,37210
8,03/09/2021,2,37210
317,03/09/2021,1,37211
48,03/09/2021,2,37211
104,03/09/2021,1,37212
19,03/09/2021,2,37212
154,03/09/2021,1,37214
19,03/09/2021,2,37214
195,03/09/2021,1,37215
44,03/09/2021,2,37215
156,03/09/2021,1,37216
16,03/09/2021,2,37216
78,03/09/2021,1,37217
12,03/09/2021,2,37217
59,03/09/2021,1,37218
13,03/09/2021,2,37218
10,03/09/2021,1,37219
1,03/09/2021,2,37219
63,03/09/2021,1,37220
12,03/09/2021,2,37220
226,03/09/2021,1,37221
53,03/09/2021,2,37221
8,03/09/2021,1,37228
3,03/09/2021,2,37228
63,03/10/2021,1,
43,03/10/2021,2,
293,03/10/2021,1,37013
54,03/10/2021,2,37013
7,03/10/2021,1,37027
3,03/10/2021,2,37027
1,03/10/2021,1,37069
1,03/10/2021,2,37069
122,03/10/2021,1,37072
46,03/10/2021,2,37072
236,03/10/2021,1,37076
255,03/10/2021,2,37076
25,03/10/2021,1,37080
18,03/10/2021,2,37080
121,03/10/2021,1,37115
24,03/10/2021,2,37115
126,03/10/2021,1,37138
46,03/10/2021,2,37138
19,03/10/2021,1,37189
6,03/10/2021,2,37189
13,03/10/2021,1,37201
1,03/10/2021,2,37201
147,03/10/2021,1,37203
127,03/10/2021,2,37203
121,03/10/2021,1,37204
35,03/10/2021,2,37204
218,03/10/2021,1,37205
129,03/10/2021,2,37205
223,03/10/2021,1,37206
36,03/10/2021,2,37206
132,03/10/2021,1,37207
44,03/10/2021,2,37207
95,03/10/2021,1,37208
44,03/10/2021,2,37208
218,03/10/2021,1,37209
56,03/10/2021,2,37209
49,03/10/2021,1,37210
4,03/10/2021,2,37210
291,03/10/2021,1,37211
70,03/10/2021,2,37211
133,03/10/2021,1,37212
28,03/10/2021,2,37212
3,03/10/2021,1,37213
165,03/10/2021,1,37214
34,03/10/2021,2,37214
210,03/10/2021,1,37215
93,03/10/2021,2,37215
161,03/10/2021,1,37216
17,03/10/2021,2,37216
102,03/10/2021,1,37217
31,03/10/2021,2,37217
53,03/10/2021,1,37218
29,03/10/2021,2,37218
9,03/10/2021,1,37219
3,03/10/2021,2,37219
49,03/10/2021,1,37220
22,03/10/2021,2,37220
281,03/10/2021,1,37221
91,03/10/2021,2,37221
8,03/10/2021,1,37228
2,03/10/2021,2,37228
49,03/11/2021,1,
13,03/11/2021,2,
343,03/11/2021,1,37013
49,03/11/2021,2,37013
10,03/11/2021,1,37027
2,03/11/2021,2,37069
119,03/11/2021,1,37072
12,03/11/2021,2,37072
163,03/11/2021,1,37076
34,03/11/2021,2,37076
53,03/11/2021,1,37080
3,03/11/2021,2,37080
142,03/11/2021,1,37115
11,03/11/2021,2,37115
113,03/11/2021,1,37138
37,03/11/2021,2,37138
21,03/11/2021,1,37189
1,03/11/2021,2,37189
16,03/11/2021,1,37201
1,03/11/2021,2,37201
116,03/11/2021,1,37203
20,03/11/2021,2,37203
115,03/11/2021,1,37204
9,03/11/2021,2,37204
172,03/11/2021,1,37205
56,03/11/2021,2,37205
252,03/11/2021,1,37206
19,03/11/2021,2,37206
194,03/11/2021,1,37207
12,03/11/2021,2,37207
104,03/11/2021,1,37208
10,03/11/2021,2,37208
246,03/11/2021,1,37209
21,03/11/2021,2,37209
54,03/11/2021,1,37210
11,03/11/2021,2,37210
383,03/11/2021,1,37211
47,03/11/2021,2,37211
116,03/11/2021,1,37212
20,03/11/2021,2,37212
1,03/11/2021,1,37213
141,03/11/2021,1,37214
49,03/11/2021,2,37214
219,03/11/2021,1,37215
34,03/11/2021,2,37215
142,03/11/2021,1,37216
13,03/11/2021,2,37216
84,03/11/2021,1,37217
20,03/11/2021,2,37217
102,03/11/2021,1,37218
3,03/11/2021,2,37218
14,03/11/2021,1,37219
2,03/11/2021,2,37219
50,03/11/2021,1,37220
5,03/11/2021,2,37220
276,03/11/2021,1,37221
40,03/11/2021,2,37221
10,03/11/2021,1,37228
63,03/12/2021,1,
27,03/12/2021,2,
275,03/12/2021,1,37013
114,03/12/2021,2,37013
8,03/12/2021,1,37027
3,03/12/2021,2,37027
1,03/12/2021,1,37069
125,03/12/2021,1,37072
28,03/12/2021,2,37072
197,03/12/2021,1,37076
56,03/12/2021,2,37076
27,03/12/2021,1,37080
14,03/12/2021,2,37080
206,03/12/2021,1,37115
41,03/12/2021,2,37115
139,03/12/2021,1,37138
46,03/12/2021,2,37138
17,03/12/2021,1,37189
9,03/12/2021,2,37189
8,03/12/2021,1,37201
1,03/12/2021,2,37201
107,03/12/2021,1,37203
25,03/12/2021,2,37203
125,03/12/2021,1,37204
39,03/12/2021,2,37204
230,03/12/2021,1,37205
81,03/12/2021,2,37205
269,03/12/2021,1,37206
57,03/12/2021,2,37206
136,03/12/2021,1,37207
53,03/12/2021,2,37207
95,03/12/2021,1,37208
23,03/12/2021,2,37208
253,03/12/2021,1,37209
58,03/12/2021,2,37209
60,03/12/2021,1,37210
19,03/12/2021,2,37210
373,03/12/2021,1,37211
237,03/12/2021,2,37211
138,03/12/2021,1,37212
34,03/12/2021,2,37212
1,03/12/2021,2,37213
196,03/12/2021,1,37214
46,03/12/2021,2,37214
192,03/12/2021,1,37215
99,03/12/2021,2,37215
162,03/12/2021,1,37216
30,03/12/2021,2,37216
106,03/12/2021,1,37217
34,03/12/2021,2,37217
80,03/12/2021,1,37218
24,03/12/2021,2,37218
11,03/12/2021,1,37219
2,03/12/2021,2,37219
74,03/12/2021,1,37220
26,03/12/2021,2,37220
319,03/12/2021,1,37221
108,03/12/2021,2,37221
5,03/12/2021,1,37228
3,03/12/2021,2,37228
31,03/13/2021,1,
13,03/13/2021,2,
235,03/13/2021,1,37013
116,03/13/2021,2,37013
1,03/13/2021,1,37027
2,03/13/2021,2,37027
96,03/13/2021,1,37072
41,03/13/2021,2,37072
151,03/13/2021,1,37076
64,03/13/2021,2,37076
23,03/13/2021,1,37080
5,03/13/2021,2,37080
73,03/13/2021,1,37115
36,03/13/2021,2,37115
74,03/13/2021,1,37138
49,03/13/2021,2,37138
11,03/13/2021,1,37189
5,03/13/2021,2,37189
9,03/13/2021,1,37201
4,03/13/2021,2,37201
80,03/13/2021,1,37203
39,03/13/2021,2,37203
53,03/13/2021,1,37204
50,03/13/2021,2,37204
121,03/13/2021,1,37205
89,03/13/2021,2,37205
153,03/13/2021,1,37206
70,03/13/2021,2,37206
117,03/13/2021,1,37207
61,03/13/2021,2,37207
53,03/13/2021,1,37208
28,03/13/2021,2,37208
163,03/13/2021,1,37209
90,03/13/2021,2,37209
49,03/13/2021,1,37210
12,03/13/2021,2,37210
251,03/13/2021,1,37211
150,03/13/2021,2,37211
66,03/13/2021,1,37212
39,03/13/2021,2,37212
113,03/13/2021,1,37214
68,03/13/2021,2,37214
97,03/13/2021,1,37215
78,03/13/2021,2,37215
111,03/13/2021,1,37216
46,03/13/2021,2,37216
70,03/13/2021,1,37217
23,03/13/2021,2,37217
29,03/13/2021,1,37218
30,03/13/2021,2,37218
9,03/13/2021,1,37219
5,03/13/2021,2,37219
29,03/13/2021,1,37220
33,03/13/2021,2,37220
169,03/13/2021,1,37221
135,03/13/2021,2,37221
3,03/13/2021,1,37228
5,03/14/2021,1,
15,03/14/2021,2,
75,03/14/2021,1,37013
68,03/14/2021,2,37013
4,03/14/2021,2,37027
2,03/14/2021,2,37069
27,03/14/2021,1,37072
30,03/14/2021,2,37072
29,03/14/2021,1,37076
50,03/14/2021,2,37076
9,03/14/2021,1,37080
5,03/14/2021,2,37080
36,03/14/2021,1,37115
69,03/14/2021,2,37115
26,03/14/2021,1,37138
26,03/14/2021,2,37138
2,03/14/2021,1,37189
9,03/14/2021,2,37189
1,03/14/2021,1,37201
1,03/14/2021,2,37201
12,03/14/2021,1,37203
22,03/14/2021,2,37203
19,03/14/2021,1,37204
23,03/14/2021,2,37204
35,03/14/2021,1,37205
63,03/14/2021,2,37205
33,03/14/2021,1,37206
43,03/14/2021,2,37206
36,03/14/2021,1,37207
34,03/14/2021,2,37207
18,03/14/2021,1,37208
18,03/14/2021,2,37208
72,03/14/2021,1,37209
64,03/14/2021,2,37209
11,03/14/2021,1,37210
9,03/14/2021,2,37210
69,03/14/2021,1,37211
123,03/14/2021,2,37211
23,03/14/2021,1,37212
39,03/14/2021,2,37212
21,03/14/2021,1,37214
44,03/14/2021,2,37214
24,03/14/2021,1,37215
51,03/14/2021,2,37215
27,03/14/2021,1,37216
30,03/14/2021,2,37216
19,03/14/2021,1,37217
21,03/14/2021,2,37217
13,03/14/2021,1,37218
9,03/14/2021,2,37218
4,03/14/2021,1,37219
12,03/14/2021,1,37220
27,03/14/2021,2,37220
82,03/14/2021,1,37221
122,03/14/2021,2,37221
1,03/14/2021,1,37228
1,03/14/2021,2,37228
37,03/15/2021,1,
29,03/15/2021,2,
256,03/15/2021,1,37013
126,03/15/2021,2,37013
4,03/15/2021,1,37027
2,03/15/2021,2,37027
2,03/15/2021,1,37069
1,03/15/2021,2,37069
129,03/15/2021,1,37072
41,03/15/2021,2,37072
175,03/15/2021,1,37076
79,03/15/2021,2,37076
36,03/15/2021,1,37080
10,03/15/2021,2,37080
114,03/15/2021,1,37115
42,03/15/2021,2,37115
123,03/15/2021,1,37138
41,03/15/2021,2,37138
13,03/15/2021,1,37189
9,03/15/2021,2,37189
12,03/15/2021,1,37201
4,03/15/2021,2,37201
107,03/15/2021,1,37203
30,03/15/2021,2,37203
92,03/15/2021,1,37204
41,03/15/2021,2,37204
138,03/15/2021,1,37205
82,03/15/2021,2,37205
183,03/15/2021,1,37206
62,03/15/2021,2,37206
158,03/15/2021,1,37207
52,03/15/2021,2,37207
77,03/15/2021,1,37208
25,03/15/2021,2,37208
253,03/15/2021,1,37209
81,03/15/2021,2,37209
57,03/15/2021,1,37210
14,03/15/2021,2,37210
244,03/15/2021,1,37211
131,03/15/2021,2,37211
71,03/15/2021,1,37212
37,03/15/2021,2,37212
3,03/15/2021,1,37213
1,03/15/2021,2,37213
151,03/15/2021,1,37214
63,03/15/2021,2,37214
117,03/15/2021,1,37215
74,03/15/2021,2,37215
155,03/15/2021,1,37216
37,03/15/2021,2,37216
82,03/15/2021,1,37217
41,03/15/2021,2,37217
98,03/15/2021,1,37218
22,03/15/2021,2,37218
12,03/15/2021,1,37219
1,03/15/2021,2,37219
48,03/15/2021,1,37220
18,03/15/2021,2,37220
232,03/15/2021,1,37221
132,03/15/2021,2,37221
3,03/15/2021,1,37228
2,03/15/2021,2,37228
51,03/16/2021,1,
18,03/16/2021,2,
337,03/16/2021,1,37013
76,03/16/2021,2,37013
3,03/16/2021,1,37027
4,03/16/2021,2,37027
1,03/16/2021,1,37069
178,03/16/2021,1,37072
45,03/16/2021,2,37072
223,03/16/2021,1,37076
65,03/16/2021,2,37076
50,03/16/2021,1,37080
16,03/16/2021,2,37080
179,03/16/2021,1,37115
65,03/16/2021,2,37115
134,03/16/2021,1,37138
37,03/16/2021,2,37138
20,03/16/2021,1,37189
12,03/16/2021,2,37189
16,03/16/2021,1,37201
4,03/16/2021,2,37201
119,03/16/2021,1,37203
56,03/16/2021,2,37203
95,03/16/2021,1,37204
41,03/16/2021,2,37204
148,03/16/2021,1,37205
90,03/16/2021,2,37205
205,03/16/2021,1,37206
67,03/16/2021,2,37206
200,03/16/2021,1,37207
65,03/16/2021,2,37207
96,03/16/2021,1,37208
24,03/16/2021,2,37208
227,03/16/2021,1,37209
84,03/16/2021,2,37209
101,03/16/2021,1,37210
257,03/16/2021,2,37210
280,03/16/2021,1,37211
125,03/16/2021,2,37211
123,03/16/2021,1,37212
34,03/16/2021,2,37212
4,03/16/2021,1,37213
165,03/16/2021,1,37214
54,03/16/2021,2,37214
133,03/16/2021,1,37215
81,03/16/2021,2,37215
192,03/16/2021,1,37216
57,03/16/2021,2,37216
104,03/16/2021,1,37217
44,03/16/2021,2,37217
107,03/16/2021,1,37218
38,03/16/2021,2,37218
13,03/16/2021,1,37219
2,03/16/2021,2,37219
41,03/16/2021,1,37220
26,03/16/2021,2,37220
238,03/16/2021,1,37221
120,03/16/2021,2,37221
9,03/16/2021,1,37228
1,03/16/2021,2,37228
46,03/17/2021,1,
17,03/17/2021,2,
309,03/17/2021,1,37013
115,03/17/2021,2,37013
2,03/17/2021,1,37027
1,03/17/2021,2,37027
1,03/17/2021,1,37069
134,03/17/2021,1,37072
80,03/17/2021,2,37072
144,03/17/2021,1,37076
78,03/17/2021,2,37076
32,03/17/2021,1,37080
14,03/17/2021,2,37080
127,03/17/2021,1,37115
84,03/17/2021,2,37115
145,03/17/2021,1,37138
69,03/17/2021,2,37138
15,03/17/2021,1,37189
9,03/17/2021,2,37189
10,03/17/2021,1,37201
124,03/17/2021,1,37203
46,03/17/2021,2,37203
86,03/17/2021,1,37204
29,03/17/2021,2,37204
118,03/17/2021,1,37205
102,03/17/2021,2,37205
184,03/17/2021,1,37206
56,03/17/2021,2,37206
151,03/17/2021,1,37207
82,03/17/2021,2,37207
93,03/17/2021,1,37208
30,03/17/2021,2,37208
209,03/17/2021,1,37209
89,03/17/2021,2,37209
72,03/17/2021,1,37210
18,03/17/2021,2,37210
280,03/17/2021,1,37211
108,03/17/2021,2,37211
114,03/17/2021,1,37212
30,03/17/2021,2,37212
1,03/17/2021,1,37213
1,03/17/2021,2,37213
167,03/17/2021,1,37214
76,03/17/2021,2,37214
122,03/17/2021,1,37215
73,03/17/2021,2,37215
150,03/17/2021,1,37216
45,03/17/2021,2,37216
83,03/17/2021,1,37217
50,03/17/2021,2,37217
54,03/17/2021,1,37218
44,03/17/2021,2,37218
10,03/17/2021,1,37219
46,03/17/2021,1,37220
28,03/17/2021,2,37220
192,03/17/2021,1,37221
142,03/17/2021,2,37221
12,03/17/2021,1,37228
11,03/17/2021,2,37228
1,03/17/2021,1,37238
55,03/18/2021,1,
28,03/18/2021,2,
354,03/18/2021,1,37013
144,03/18/2021,2,37013
3,03/18/2021,1,37027
1,03/18/2021,2,37069
201,03/18/2021,1,37072
80,03/18/2021,2,37072
268,03/18/2021,1,37076
88,03/18/2021,2,37076
49,03/18/2021,1,37080
14,03/18/2021,2,37080
151,03/18/2021,1,37115
149,03/18/2021,2,37115
150,03/18/2021,1,37138
60,03/18/2021,2,37138
23,03/18/2021,1,37189
8,03/18/2021,2,37189
14,03/18/2021,1,37201
149,03/18/2021,1,37203
37,03/18/2021,2,37203
113,03/18/2021,1,37204
36,03/18/2021,2,37204
156,03/18/2021,1,37205
95,03/18/2021,2,37205
235,03/18/2021,1,37206
59,03/18/2021,2,37206
191,03/18/2021,1,37207
81,03/18/2021,2,37207
129,03/18/2021,1,37208
26,03/18/2021,2,37208
293,03/18/2021,1,37209
102,03/18/2021,2,37209
61,03/18/2021,1,37210
26,03/18/2021,2,37210
342,03/18/2021,1,37211
138,03/18/2021,2,37211
106,03/18/2021,1,37212
43,03/18/2021,2,37212
1,03/18/2021,1,37213
188,03/18/2021,1,37214
60,03/18/2021,2,37214
155,03/18/2021,1,37215
109,03/18/2021,2,37215
202,03/18/2021,1,37216
54,03/18/2021,2,37216
114,03/18/2021,1,37217
46,03/18/2021,2,37217
100,03/18/2021,1,37218
56,03/18/2021,2,37218
15,03/18/2021,1,37219
3,03/18/2021,2,37219
57,03/18/2021,1,37220
25,03/18/2021,2,37220
283,03/18/2021,1,37221
139,03/18/2021,2,37221
7,03/18/2021,1,37228
4,03/18/2021,2,37228
72,03/19/2021,1,
62,03/19/2021,2,
351,03/19/2021,1,37013
247,03/19/2021,2,37013
7,03/19/2021,1,37027
12,03/19/2021,2,37027
160,03/19/2021,1,37072
104,03/19/2021,2,37072
236,03/19/2021,1,37076
134,03/19/2021,2,37076
37,03/19/2021,1,37080
42,03/19/2021,2,37080
128,03/19/2021,1,37115
108,03/19/2021,2,37115
152,03/19/2021,1,37138
81,03/19/2021,2,37138
17,03/19/2021,1,37189
22,03/19/2021,2,37189
13,03/19/2021,1,37201
4,03/19/2021,2,37201
132,03/19/2021,1,37203
69,03/19/2021,2,37203
104,03/19/2021,1,37204
93,03/19/2021,2,37204
145,03/19/2021,1,37205
193,03/19/2021,2,37205
216,03/19/2021,1,37206
120,03/19/2021,2,37206
192,03/19/2021,1,37207
133,03/19/2021,2,37207
107,03/19/2021,1,37208
64,03/19/2021,2,37208
229,03/19/2021,1,37209
188,03/19/2021,2,37209
60,03/19/2021,1,37210
54,03/19/2021,2,37210
366,03/19/2021,1,37211
312,03/19/2021,2,37211
145,03/19/2021,1,37212
80,03/19/2021,2,37212
3,03/19/2021,2,37213
210,03/19/2021,1,37214
121,03/19/2021,2,37214
170,03/19/2021,1,37215
177,03/19/2021,2,37215
149,03/19/2021,1,37216
79,03/19/2021,2,37216
111,03/19/2021,1,37217
92,03/19/2021,2,37217
91,03/19/2021,1,37218
142,03/19/2021,2,37218
14,03/19/2021,1,37219
4,03/19/2021,2,37219
47,03/19/2021,1,37220
44,03/19/2021,2,37220
299,03/19/2021,1,37221
317,03/19/2021,2,37221
9,03/19/2021,1,37228
10,03/19/2021,2,37228
80,03/20/2021,1,
21,03/20/2021,2,
296,03/20/2021,1,37013
162,03/20/2021,2,37013
3,03/20/2021,1,37027
89,03/20/2021,1,37072
73,03/20/2021,2,37072
121,03/20/2021,1,37076
128,03/20/2021,2,37076
13,03/20/2021,1,37080
15,03/20/2021,2,37080
115,03/20/2021,1,37115
73,03/20/2021,2,37115
79,03/20/2021,1,37138
83,03/20/2021,2,37138
6,03/20/2021,1,37189
3,03/20/2021,2,37189
12,03/20/2021,1,37201
3,03/20/2021,2,37201
89,03/20/2021,1,37203
20,03/20/2021,2,37203
50,03/20/2021,1,37204
45,03/20/2021,2,37204
71,03/20/2021,1,37205
87,03/20/2021,2,37205
134,03/20/2021,1,37206
54,03/20/2021,2,37206
152,03/20/2021,1,37207
94,03/20/2021,2,37207
82,03/20/2021,1,37208
36,03/20/2021,2,37208
141,03/20/2021,1,37209
98,03/20/2021,2,37209
46,03/20/2021,1,37210
27,03/20/2021,2,37210
212,03/20/2021,1,37211
190,03/20/2021,2,37211
85,03/20/2021,1,37212
39,03/20/2021,2,37212
99,03/20/2021,1,37214
83,03/20/2021,2,37214
69,03/20/2021,1,37215
90,03/20/2021,2,37215
110,03/20/2021,1,37216
58,03/20/2021,2,37216
88,03/20/2021,1,37217
61,03/20/2021,2,37217
53,03/20/2021,1,37218
44,03/20/2021,2,37218
3,03/20/2021,1,37219
3,03/20/2021,2,37219
22,03/20/2021,1,37220
23,03/20/2021,2,37220
154,03/20/2021,1,37221
165,03/20/2021,2,37221
9,03/20/2021,1,37228
4,03/20/2021,2,37228
76,03/21/2021,1,
9,03/21/2021,2,
172,03/21/2021,1,37013
155,03/21/2021,2,37013
8,03/21/2021,1,37027
1,03/21/2021,1,37069
38,03/21/2021,1,37072
45,03/21/2021,2,37072
117,03/21/2021,1,37076
86,03/21/2021,2,37076
9,03/21/2021,1,37080
13,03/21/2021,2,37080
63,03/21/2021,1,37115
66,03/21/2021,2,37115
71,03/21/2021,1,37138
37,03/21/2021,2,37138
6,03/21/2021,1,37189
16,03/21/2021,2,37189
2,03/21/2021,1,37201
3,03/21/2021,2,37201
101,03/21/2021,1,37203
44,03/21/2021,2,37203
36,03/21/2021,1,37204
36,03/21/2021,2,37204
74,03/21/2021,1,37205
95,03/21/2021,2,37205
91,03/21/2021,1,37206
65,03/21/2021,2,37206
68,03/21/2021,1,37207
85,03/21/2021,2,37207
56,03/21/2021,1,37208
36,03/21/2021,2,37208
118,03/21/2021,1,37209
92,03/21/2021,2,37209
30,03/21/2021,1,37210
19,03/21/2021,2,37210
170,03/21/2021,1,37211
164,03/21/2021,2,37211
76,03/21/2021,1,37212
50,03/21/2021,2,37212
84,03/21/2021,1,37214
84,03/21/2021,2,37214
70,03/21/2021,1,37215
75,03/21/2021,2,37215
62,03/21/2021,1,37216
40,03/21/2021,2,37216
59,03/21/2021,1,37217
48,03/21/2021,2,37217
21,03/21/2021,1,37218
50,03/21/2021,2,37218
4,03/21/2021,1,37219
7,03/21/2021,2,37219
24,03/21/2021,1,37220
18,03/21/2021,2,37220
126,03/21/2021,1,37221
123,03/21/2021,2,37221
5,03/21/2021,1,37228
4,03/21/2021,2,37228
109,03/22/2021,1,
35,03/22/2021,2,
342,03/22/2021,1,37013
216,03/22/2021,2,37013
12,03/22/2021,1,37027
2,03/22/2021,2,37027
2,03/22/2021,1,37069
183,03/22/2021,1,37072
107,03/22/2021,2,37072
209,03/22/2021,1,37076
122,03/22/2021,2,37076
41,03/22/2021,1,37080
23,03/22/2021,2,37080
150,03/22/2021,1,37115
81,03/22/2021,2,37115
137,03/22/2021,1,37138
84,03/22/2021,2,37138
20,03/22/2021,1,37189
15,03/22/2021,2,37189
18,03/22/2021,1,37201
3,03/22/2021,2,37201
181,03/22/2021,1,37203
42,03/22/2021,2,37203
113,03/22/2021,1,37204
56,03/22/2021,2,37204
182,03/22/2021,1,37205
155,03/22/2021,2,37205
253,03/22/2021,1,37206
86,03/22/2021,2,37206
164,03/22/2021,1,37207
121,03/22/2021,2,37207
116,03/22/2021,1,37208
61,03/22/2021,2,37208
290,03/22/2021,1,37209
124,03/22/2021,2,37209
55,03/22/2021,1,37210
31,03/22/2021,2,37210
364,03/22/2021,1,37211
185,03/22/2021,2,37211
171,03/22/2021,1,37212
56,03/22/2021,2,37212
202,03/22/2021,1,37214
95,03/22/2021,2,37214
173,03/22/2021,1,37215
133,03/22/2021,2,37215
148,03/22/2021,1,37216
76,03/22/2021,2,37216
107,03/22/2021,1,37217
73,03/22/2021,2,37217
43,03/22/2021,1,37218
72,03/22/2021,2,37218
19,03/22/2021,1,37219
6,03/22/2021,2,37219
41,03/22/2021,1,37220
42,03/22/2021,2,37220
298,03/22/2021,1,37221
234,03/22/2021,2,37221
7,03/22/2021,1,37228
