Vaccination Date,Zip,Dose Count,Count
3/12/2021,37027,2,3
3/12/2021,37072,1,138
3/12/2021,37072,2,28
3/12/2021,37076,1,210
3/12/2021,37076,2,56
3/12/2021,37080,1,31
3/12/2021,37080,2,14
3/12/2021,37115,1,228
3/12/2021,37115,2,41
3/12/2021,37138,1,152
3/12/2021,37138,2,46
3/12/2021,37189,1,19
3/12/2021,37189,2,9
3/12/2021,37201,1,9
3/12/2021,37201,2,1
3/12/2021,37203,1,135
3/12/2021,37203,2,25
3/12/2021,37204,1,137
3/12/2021,37204,2,39
3/12/2021,37205,1,243
3/12/2021,37205,2,81
3/12/2021,37206,1,299
3/12/2021,37206,2,57
3/12/2021,37207,1,161
3/12/2021,37207,2,53
3/12/2021,37208,1,112
3/12/2021,37208,2,23
3/12/2021,37209,1,279
3/12/2021,37209,2,58
3/12/2021,37210,1,63
3/12/2021,37210,2,19
3/12/2021,37211,1,396
3/12/2021,37211,2,237
3/12/2021,37212,1,142
3/12/2021,37212,2,34
3/12/2021,37213,2,1
3/12/2021,37214,1,210
3/12/2021,37214,2,46
3/12/2021,37215,1,209
3/12/2021,37215,2,99
3/12/2021,37216,1,169
3/12/2021,37216,2,30
3/12/2021,37217,1,116
3/12/2021,37217,2,34
3/12/2021,37218,1,85
3/12/2021,37218,2,24
3/12/2021,37219,1,11
3/12/2021,37219,2,2
3/12/2021,37220,1,76
3/12/2021,37220,2,26
3/12/2021,37221,1,332
3/12/2021,37221,2,107
3/12/2021,37228,1,5
3/12/2021,37228,2,3
3/13/2021,,1,45
3/13/2021,,2,13
3/13/2021,37013,1,253
3/13/2021,37013,2,116
3/13/2021,37027,1,1
3/13/2021,37027,2,2
3/13/2021,37072,1,99
3/13/2021,37072,2,41
3/13/2021,37076,1,164
3/13/2021,37076,2,63
3/13/2021,37080,1,22
3/13/2021,37080,2,5
3/13/2021,37115,1,78
3/13/2021,37115,2,36
3/13/2021,37138,1,77
3/13/2021,37138,2,49
3/13/2021,37189,1,11
3/13/2021,37189,2,5
3/13/2021,37201,1,9
3/13/2021,37201,2,4
3/13/2021,37203,1,81
3/13/2021,37203,2,40
3/13/2021,37204,1,56
3/13/2021,37204,2,50
3/13/2021,37205,1,124
3/13/2021,37205,2,89
3/13/2021,37206,1,164
3/13/2021,37206,2,69
3/13/2021,37207,1,127
3/13/2021,37207,2,61
3/13/2021,37208,1,56
3/13/2021,37208,2,28
3/13/2021,37209,1,167
3/13/2021,37209,2,90
3/13/2021,37210,1,46
3/13/2021,37210,2,12
3/13/2021,37211,1,268
3/13/2021,37211,2,149
3/13/2021,37212,1,69
3/13/2021,37212,2,39
3/13/2021,37214,1,123
3/13/2021,37214,2,68
3/13/2021,37215,1,98
3/13/2021,37215,2,78
3/13/2021,37216,1,121
3/13/2021,37216,2,45
3/13/2021,37217,1,75
3/13/2021,37217,2,23
3/13/2021,37218,1,29
3/13/2021,37218,2,30
3/13/2021,37219,1,11
3/13/2021,37219,2,5
3/13/2021,37220,1,32
3/13/2021,37220,2,33
3/13/2021,37221,1,173
3/13/2021,37221,2,132
3/13/2021,37228,1,3
3/14/2021,,1,5
3/14/2021,,2,15
3/14/2021,37013,1,81
3/14/2021,37013,2,68
3/14/2021,37027,2,4
3/14/2021,37069,2,2
3/14/2021,37072,1,35
3/14/2021,37072,2,29
3/14/2021,37076,1,40
3/14/2021,37076,2,50
3/14/2021,37080,1,9
3/14/2021,37080,2,5
3/14/2021,37115,1,38
3/14/2021,37115,2,69
3/14/2021,37138,1,30
3/14/2021,37138,2,26
3/14/2021,37189,1,2
3/14/2021,37189,2,9
3/14/2021,37201,1,1
3/14/2021,37201,2,1
3/14/2021,37203,1,13
3/14/2021,37203,2,22
3/14/2021,37204,1,22
3/14/2021,37204,2,24
3/14/2021,37205,1,35
3/14/2021,37205,2,62
3/14/2021,37206,1,37
3/14/2021,37206,2,43
3/14/2021,37207,1,40
3/14/2021,37207,2,34
3/14/2021,37208,1,19
3/14/2021,37208,2,18
3/14/2021,37209,1,71
3/14/2021,37209,2,64
3/14/2021,37210,1,11
3/14/2021,37210,2,9
3/14/2021,37211,1,71
3/14/2021,37211,2,122
3/14/2021,37212,1,25
3/14/2021,37212,2,39
3/14/2021,37214,1,24
3/14/2021,37214,2,43
3/14/2021,37215,1,26
3/14/2021,37215,2,53
3/14/2021,37216,1,28
3/14/2021,37216,2,30
3/14/2021,37217,1,20
3/14/2021,37217,2,21
3/14/2021,37218,1,13
3/14/2021,37218,2,9
3/14/2021,37219,1,4
3/14/2021,37220,1,12
3/14/2021,37220,2,27
3/14/2021,37221,1,88
3/14/2021,37221,2,122
3/14/2021,37228,1,1
3/14/2021,37228,2,1
3/15/2021,,1,40
3/15/2021,,2,29
3/15/2021,37013,1,273
3/15/2021,37013,2,126
3/15/2021,37027,1,4
3/15/2021,37027,2,2
3/15/2021,37069,1,2
3/15/2021,37069,2,1
3/15/2021,37072,1,139
3/15/2021,37072,2,40
3/15/2021,37076,1,180
3/15/2021,37076,2,78
3/15/2021,37080,1,37
3/15/2021,37080,2,10
3/15/2021,37115,1,119
3/15/2021,37115,2,42
3/15/2021,37138,1,131
3/15/2021,37138,2,41
3/15/2021,37189,1,14
3/15/2021,37189,2,9
3/15/2021,37201,1,13
3/15/2021,37201,2,4
3/15/2021,37203,1,110
3/15/2021,37203,2,30
3/15/2021,37204,1,90
3/15/2021,37204,2,42
3/15/2021,37205,1,140
3/15/2021,37205,2,82
3/15/2021,37206,1,190
3/15/2021,37206,2,62
3/15/2021,37207,1,158
3/15/2021,37207,2,52
3/15/2021,37208,1,78
3/15/2021,37208,2,25
3/15/2021,37209,1,254
3/15/2021,37209,2,82
3/15/2021,37210,1,61
3/15/2021,37210,2,14
3/15/2021,37211,1,249
3/15/2021,37211,2,131
3/15/2021,37212,1,74
3/15/2021,37212,2,36
3/15/2021,37213,1,3
3/15/2021,37213,2,1
3/15/2021,37214,1,153
3/15/2021,37214,2,63
3/15/2021,37215,1,121
3/15/2021,37215,2,73
3/15/2021,37216,1,159
3/15/2021,37216,2,36
3/15/2021,37217,1,81
3/15/2021,37217,2,41
3/15/2021,37218,1,98
3/15/2021,37218,2,22
3/15/2021,37219,1,12
3/15/2021,37219,2,1
3/15/2021,37220,1,46
3/15/2021,37220,2,18
3/15/2021,37221,1,233
3/15/2021,37221,2,133
3/15/2021,37228,1,3
3/15/2021,37228,2,2
3/16/2021,,1,62
3/16/2021,,2,18
3/16/2021,37013,1,354
3/16/2021,37013,2,77
3/16/2021,37027,1,3
3/16/2021,37027,2,4
3/16/2021,37069,1,1
3/16/2021,37072,1,193
3/16/2021,37072,2,45
3/16/2021,37076,1,232
3/16/2021,37076,2,65
3/16/2021,37080,1,51
3/16/2021,37080,2,16
3/16/2021,37115,1,188
3/16/2021,37115,2,65
3/16/2021,37138,1,138
3/16/2021,37138,2,37
3/16/2021,37189,1,20
3/16/2021,37189,2,12
3/16/2021,37201,1,16
3/16/2021,37201,2,4
3/16/2021,37203,1,168
3/16/2021,37203,2,56
3/16/2021,37204,1,98
3/16/2021,37204,2,41
3/16/2021,37205,1,150
3/16/2021,37205,2,90
3/16/2021,37206,1,211
3/16/2021,37206,2,67
3/16/2021,37207,1,205
3/16/2021,37207,2,65
3/16/2021,37208,1,97
3/16/2021,37208,2,24
3/16/2021,37209,1,235
3/16/2021,37209,2,84
3/16/2021,37210,1,108
3/16/2021,37210,2,259
3/16/2021,37211,1,293
3/16/2021,37211,2,125
3/16/2021,37212,1,130
3/16/2021,37212,2,34
3/16/2021,37213,1,4
3/16/2021,37214,1,176
3/16/2021,37214,2,54
3/16/2021,37215,1,135
3/16/2021,37215,2,80
3/16/2021,37216,1,200
3/16/2021,37216,2,57
3/16/2021,37217,1,109
3/16/2021,37217,2,44
3/16/2021,37218,1,106
3/16/2021,37218,2,38
3/16/2021,37219,1,13
3/16/2021,37219,2,2
3/16/2021,37220,1,42
3/16/2021,37220,2,26
3/16/2021,37221,1,239
3/16/2021,37221,2,120
3/16/2021,37228,1,9
3/16/2021,37228,2,1
3/17/2021,,1,50
3/17/2021,,2,17
3/17/2021,37013,1,322
3/17/2021,37013,2,115
3/17/2021,37027,1,2
3/17/2021,37027,2,1
3/17/2021,37069,1,1
3/17/2021,37072,1,156
3/17/2021,37072,2,80
3/17/2021,37076,1,157
3/17/2021,37076,2,78
3/17/2021,37080,1,36
3/17/2021,37080,2,14
3/17/2021,37115,1,150
3/17/2021,37115,2,82
3/17/2021,37138,1,157
3/17/2021,37138,2,69
3/17/2021,37189,1,16
3/17/2021,37189,2,9
3/17/2021,37201,1,10
3/17/2021,37203,1,128
3/17/2021,37203,2,46
3/17/2021,37204,1,91
3/17/2021,37204,2,29
3/17/2021,37205,1,124
3/17/2021,37205,2,102
3/17/2021,37206,1,193
3/17/2021,37206,2,56
3/17/2021,37207,1,169
3/17/2021,37207,2,82
3/17/2021,37208,1,96
3/17/2021,37208,2,30
3/17/2021,37209,1,221
3/17/2021,37209,2,89
3/17/2021,37210,1,75
3/17/2021,37210,2,18
3/17/2021,37211,1,296
3/17/2021,37211,2,108
3/17/2021,37212,1,119
3/17/2021,37212,2,30
3/17/2021,37213,1,1
3/17/2021,37213,2,1
3/17/2021,37214,1,174
3/17/2021,37214,2,76
3/17/2021,37215,1,128
3/17/2021,37215,2,73
3/17/2021,37216,1,159
3/17/2021,37216,2,45
3/17/2021,37217,1,85
3/17/2021,37217,2,50
3/17/2021,37218,1,57
3/17/2021,37218,2,44
3/17/2021,37219,1,11
3/17/2021,37220,1,48
3/17/2021,37220,2,28
3/17/2021,37221,1,201
3/17/2021,37221,2,143
3/17/2021,37228,1,12
3/17/2021,37228,2,11
3/17/2021,37238,1,1
3/18/2021,,1,60
3/18/2021,,2,27
3/18/2021,37013,1,377
3/18/2021,37013,2,144
3/18/2021,37027,1,3
3/18/2021,37069,2,1
3/18/2021,37072,1,202
3/18/2021,37072,2,81
3/18/2021,37076,1,274
3/18/2021,37076,2,87
3/18/2021,37080,1,49
3/18/2021,37080,2,14
3/18/2021,37115,1,159
3/18/2021,37115,2,148
3/18/2021,37138,1,151
3/18/2021,37138,2,60
3/18/2021,37189,1,25
3/18/2021,37189,2,8
3/18/2021,37201,1,14
3/18/2021,37203,1,156
3/18/2021,37203,2,35
3/18/2021,37204,1,116
3/18/2021,37204,2,36
3/18/2021,37205,1,160
3/18/2021,37205,2,94
3/18/2021,37206,1,235
3/18/2021,37206,2,59
3/18/2021,37207,1,202
3/18/2021,37207,2,81
3/18/2021,37208,1,130
3/18/2021,37208,2,25
3/18/2021,37209,1,297
3/18/2021,37209,2,102
3/18/2021,37210,1,62
3/18/2021,37210,2,26
3/18/2021,37211,1,359
3/18/2021,37211,2,138
3/18/2021,37212,1,111
3/18/2021,37212,2,43
3/18/2021,37213,1,1
3/18/2021,37214,1,204
3/18/2021,37214,2,60
3/18/2021,37215,1,158
3/18/2021,37215,2,110
3/18/2021,37216,1,204
3/18/2021,37216,2,54
3/18/2021,37217,1,120
3/18/2021,37217,2,46
3/18/2021,37218,1,99
3/18/2021,37218,2,56
3/18/2021,37219,1,15
3/18/2021,37219,2,3
3/18/2021,37220,1,57
3/18/2021,37220,2,25
3/18/2021,37221,1,290
3/18/2021,37221,2,139
3/18/2021,37228,1,7
3/18/2021,37228,2,4
3/19/2021,,1,77
3/19/2021,,2,61
3/19/2021,37013,1,419
3/19/2021,37013,2,244
3/19/2021,37027,1,7
3/19/2021,37027,2,11
3/19/2021,37072,1,179
3/19/2021,37072,2,102
3/19/2021,37076,1,263
3/19/2021,37076,2,128
3/19/2021,37080,1,39
3/19/2021,37080,2,42
3/19/2021,37115,1,152
3/19/2021,37115,2,102
3/19/2021,37138,1,163
3/19/2021,37138,2,80
3/19/2021,37189,1,19
3/19/2021,37189,2,21
3/19/2021,37201,1,14
3/19/2021,37201,2,4
3/19/2021,37203,1,160
3/19/2021,37203,2,67
3/19/2021,37204,1,108
3/19/2021,37204,2,93
3/19/2021,37205,1,149
3/19/2021,37205,2,189
3/19/2021,37206,1,250
3/19/2021,37206,2,117
3/19/2021,37207,1,230
3/19/2021,37207,2,124
3/19/2021,37208,1,119
3/19/2021,37208,2,58
3/19/2021,37209,1,249
3/19/2021,37209,2,183
3/19/2021,37210,1,74
3/19/2021,37210,2,53
3/19/2021,37211,1,411
3/19/2021,37211,2,308
3/19/2021,37212,1,147
3/19/2021,37212,2,80
3/19/2021,37213,1,1
3/19/2021,37213,2,3
3/19/2021,37214,1,234
3/19/2021,37214,2,120
3/19/2021,37215,1,180
3/19/2021,37215,2,177
3/19/2021,37216,1,174
3/19/2021,37216,2,77
3/19/2021,37217,1,122
3/19/2021,37217,2,92
3/19/2021,37218,1,100
3/19/2021,37218,2,137
3/19/2021,37219,1,14
3/19/2021,37219,2,4
3/19/2021,37220,1,49
3/19/2021,37220,2,43
3/19/2021,37221,1,316
3/19/2021,37221,2,310
3/19/2021,37228,1,9
3/19/2021,37228,2,10
3/20/2021,,1,212
3/20/2021,,2,21
3/20/2021,37013,1,852
3/20/2021,37013,2,162
3/20/2021,37027,1,30
3/20/2021,37069,1,1
3/20/2021,37072,1,249
3/20/2021,37072,2,73
3/20/2021,37076,1,467
3/20/2021,37076,2,128
3/20/2021,37080,1,35
3/20/2021,37080,2,15
3/20/2021,37115,1,375
3/20/2021,37115,2,73
3/20/2021,37138,1,251
3/20/2021,37138,2,83
3/20/2021,37189,1,47
3/20/2021,37189,2,3
3/20/2021,37201,1,38
3/20/2021,37201,2,3
3/20/2021,37203,1,352
3/20/2021,37203,2,20
3/20/2021,37204,1,244
3/20/2021,37204,2,45
3/20/2021,37205,1,328
3/20/2021,37205,2,86
3/20/2021,37206,1,757
3/20/2021,37206,2,55
3/20/2021,37207,1,591
3/20/2021,37207,2,94
3/20/2021,37208,1,308
3/20/2021,37208,2,36
3/20/2021,37209,1,524
3/20/2021,37209,2,98
3/20/2021,37210,1,200
3/20/2021,37210,2,26
3/20/2021,37211,1,792
3/20/2021,37211,2,190
3/20/2021,37212,1,301
3/20/2021,37212,2,38
3/20/2021,37213,1,11
3/20/2021,37214,1,491
3/20/2021,37214,2,83
3/20/2021,37215,1,304
3/20/2021,37215,2,90
3/20/2021,37216,1,493
3/20/2021,37216,2,58
3/20/2021,37217,1,265
3/20/2021,37217,2,61
3/20/2021,37218,1,183
3/20/2021,37218,2,44
3/20/2021,37219,1,39
3/20/2021,37219,2,3
3/20/2021,37220,1,84
3/20/2021,37220,2,23
3/20/2021,37221,1,543
3/20/2021,37221,2,163
3/20/2021,37228,1,19
3/20/2021,37228,2,4
3/21/2021,,1,75
3/21/2021,,2,9
3/21/2021,37013,1,176
3/21/2021,37013,2,155
3/21/2021,37027,1,8
3/21/2021,37069,1,1
3/21/2021,37072,1,40
3/21/2021,37072,2,45
3/21/2021,37076,1,118
3/21/2021,37076,2,85
3/21/2021,37080,1,9
3/21/2021,37080,2,13
3/21/2021,37115,1,64
3/21/2021,37115,2,66
3/21/2021,37138,1,71
3/21/2021,37138,2,37
3/21/2021,37189,1,6
3/21/2021,37189,2,16
3/21/2021,37201,1,2
3/21/2021,37201,2,3
3/21/2021,37203,1,102
3/21/2021,37203,2,44
3/21/2021,37204,1,37
3/21/2021,37204,2,36
3/21/2021,37205,1,76
3/21/2021,37205,2,94
3/21/2021,37206,1,95
3/21/2021,37206,2,65
3/21/2021,37207,1,71
3/21/2021,37207,2,85
3/21/2021,37208,1,56
3/21/2021,37208,2,36
3/21/2021,37209,1,118
3/21/2021,37209,2,92
3/21/2021,37210,1,31
3/21/2021,37210,2,19
3/21/2021,37211,1,171
3/21/2021,37211,2,164
3/21/2021,37212,1,76
3/21/2021,37212,2,50
3/21/2021,37214,1,85
3/21/2021,37214,2,84
3/21/2021,37215,1,71
3/21/2021,37215,2,75
3/21/2021,37216,1,63
3/21/2021,37216,2,40
3/21/2021,37217,1,59
3/21/2021,37217,2,48
3/21/2021,37218,1,21
3/21/2021,37218,2,50
3/21/2021,37219,1,4
3/21/2021,37219,2,7
3/21/2021,37220,1,25
3/21/2021,37220,2,18
3/21/2021,37221,1,126
3/21/2021,37221,2,123
3/21/2021,37228,1,5
3/21/2021,37228,2,4
3/22/2021,,1,110
3/22/2021,,2,33
3/22/2021,37013,1,349
3/22/2021,37013,2,204
3/22/2021,37027,1,12
3/22/2021,37027,2,2
3/22/2021,37069,1,2
3/22/2021,37072,1,187
3/22/2021,37072,2,104
3/22/2021,37076,1,225
3/22/2021,37076,2,112
3/22/2021,37080,1,41
3/22/2021,37080,2,23
3/22/2021,37115,1,156
3/22/2021,37115,2,70
3/22/2021,37138,1,142
3/22/2021,37138,2,80
3/22/2021,37189,1,21
3/22/2021,37189,2,15
3/22/2021,37201,1,18
3/22/2021,37201,2,3
3/22/2021,37203,1,184
3/22/2021,37203,2,38
3/22/2021,37204,1,116
3/22/2021,37204,2,55
3/22/2021,37205,1,182
3/22/2021,37205,2,151
3/22/2021,37206,1,257
3/22/2021,37206,2,77
3/22/2021,37207,1,165
3/22/2021,37207,2,114
3/22/2021,37208,1,115
3/22/2021,37208,2,54
3/22/2021,37209,1,294
3/22/2021,37209,2,115
3/22/2021,37210,1,56
3/22/2021,37210,2,28
3/22/2021,37211,1,372
3/22/2021,37211,2,172
3/22/2021,37212,1,177
3/22/2021,37212,2,53
3/22/2021,37214,1,210
3/22/2021,37214,2,88
3/22/2021,37215,1,178
3/22/2021,37215,2,127
3/22/2021,37216,1,152
3/22/2021,37216,2,74
3/22/2021,37217,1,112
3/22/2021,37217,2,69
3/22/2021,37218,1,43
3/22/2021,37218,2,67
3/22/2021,37219,1,19
3/22/2021,37219,2,6
3/22/2021,37220,1,41
3/22/2021,37220,2,40
3/22/2021,37221,1,298
3/22/2021,37221,2,225
3/22/2021,37228,1,7
3/22/2021,37228,2,4
3/23/2021,,1,95
3/23/2021,,2,41
3/23/2021,37013,1,417
3/23/2021,37013,2,197
3/23/2021,37027,1,18
3/23/2021,37027,2,6
3/23/2021,37072,1,174
3/23/2021,37072,2,134
3/23/2021,37076,1,243
3/23/2021,37076,2,125
3/23/2021,37080,1,43
3/23/2021,37080,2,28
3/23/2021,37115,1,225
3/23/2021,37115,2,90
3/23/2021,37138,1,140
3/23/2021,37138,2,82
3/23/2021,37189,1,37
3/23/2021,37189,2,19
3/23/2021,37201,1,10
3/23/2021,37201,2,2
3/23/2021,37203,1,230
3/23/2021,37203,2,47
3/23/2021,37204,1,126
3/23/2021,37204,2,54
3/23/2021,37205,1,156
3/23/2021,37205,2,153
3/23/2021,37206,1,276
3/23/2021,37206,2,110
3/23/2021,37207,1,202
3/23/2021,37207,2,120
3/23/2021,37208,1,135
3/23/2021,37208,2,55
3/23/2021,37209,1,299
3/23/2021,37209,2,88
3/23/2021,37210,1,95
3/23/2021,37210,2,27
3/23/2021,37211,1,355
3/23/2021,37211,2,198
3/23/2021,37212,1,158
3/23/2021,37212,2,69
3/23/2021,37213,1,3
3/23/2021,37213,2,1
3/23/2021,37214,1,214
3/23/2021,37214,2,92
3/23/2021,37215,1,175
3/23/2021,37215,2,152
3/23/2021,37216,1,171
3/23/2021,37216,2,86
3/23/2021,37217,1,134
3/23/2021,37217,2,69
3/23/2021,37218,1,71
3/23/2021,37218,2,71
3/23/2021,37219,1,9
3/23/2021,37219,2,7
3/23/2021,37220,1,48
3/23/2021,37220,2,43
3/23/2021,37221,1,256
3/23/2021,37221,2,182
3/23/2021,37228,1,9
3/23/2021,37228,2,2
3/24/2021,,1,98
3/24/2021,,2,39
3/24/2021,37013,1,427
3/24/2021,37013,2,175
3/24/2021,37027,1,18
3/24/2021,37027,2,2
3/24/2021,37069,1,1
3/24/2021,37072,1,156
3/24/2021,37072,2,103
3/24/2021,37076,1,264
3/24/2021,37076,2,129
3/24/2021,37080,1,23
3/24/2021,37080,2,33
3/24/2021,37115,1,170
3/24/2021,37115,2,82
3/24/2021,37138,1,147
3/24/2021,37138,2,81
3/24/2021,37189,1,15
3/24/2021,37189,2,15
3/24/2021,37201,1,24
3/24/2021,37201,2,1
3/24/2021,37203,1,202
3/24/2021,37203,2,35
3/24/2021,37204,1,133
3/24/2021,37204,2,68
3/24/2021,37205,1,197
3/24/2021,37205,2,164
3/24/2021,37206,1,256
3/24/2021,37206,2,92
3/24/2021,37207,1,161
3/24/2021,37207,2,117
3/24/2021,37208,1,99
3/24/2021,37208,2,48
3/24/2021,37209,1,365
3/24/2021,37209,2,105
3/24/2021,37210,1,115
3/24/2021,37210,2,28
3/24/2021,37211,1,474
3/24/2021,37211,2,176
3/24/2021,37212,1,138
3/24/2021,37212,2,54
3/24/2021,37213,1,4
3/24/2021,37214,1,206
3/24/2021,37214,2,102
3/24/2021,37215,1,170
3/24/2021,37215,2,134
3/24/2021,37216,1,196
3/24/2021,37216,2,67
3/24/2021,37217,1,160
3/24/2021,37217,2,80
3/24/2021,37218,1,84
3/24/2021,37218,2,75
3/24/2021,37219,1,13
3/24/2021,37219,2,7
3/24/2021,37220,1,54
3/24/2021,37220,2,43
3/24/2021,37221,1,280
3/24/2021,37221,2,216
3/24/2021,37228,1,14
3/24/2021,37228,2,2
3/25/2021,,1,96
3/25/2021,,2,28
3/25/2021,37013,1,427
3/25/2021,37013,2,117
3/25/2021,37027,1,9
3/25/2021,37069,2,2
3/25/2021,37072,1,148
3/25/2021,37072,2,64
3/25/2021,37076,1,177
3/25/2021,37076,2,91
3/25/2021,37080,1,35
3/25/2021,37080,2,19
3/25/2021,37115,1,188
3/25/2021,37115,2,52
3/25/2021,37138,1,146
3/25/2021,37138,2,107
3/25/2021,37189,1,24
3/25/2021,37189,2,4
3/25/2021,37201,1,23
3/25/2021,37201,2,2
3/25/2021,37203,1,194
3/25/2021,37203,2,70
3/25/2021,37204,1,145
3/25/2021,37204,2,46
3/25/2021,37205,1,165
3/25/2021,37205,2,113
3/25/2021,37206,1,234
3/25/2021,37206,2,55
3/25/2021,37207,1,188
3/25/2021,37207,2,79
3/25/2021,37208,1,102
3/25/2021,37208,2,34
3/25/2021,37209,1,371
3/25/2021,37209,2,95
3/25/2021,37210,1,91
3/25/2021,37210,2,20
3/25/2021,37211,1,459
3/25/2021,37211,2,127
3/25/2021,37212,1,175
3/25/2021,37212,2,45
3/25/2021,37213,1,3
3/25/2021,37214,1,191
3/25/2021,37214,2,64
3/25/2021,37215,1,171
3/25/2021,37215,2,97
3/25/2021,37216,1,145
3/25/2021,37216,2,44
3/25/2021,37217,1,134
3/25/2021,37217,2,49
3/25/2021,37218,1,101
3/25/2021,37218,2,44
3/25/2021,37219,1,14
3/25/2021,37219,2,5
3/25/2021,37220,1,47
3/25/2021,37220,2,45
3/25/2021,37221,1,241
3/25/2021,37221,2,157
3/25/2021,37228,1,13
3/25/2021,37228,2,7
3/26/2021,,1,110
3/26/2021,,2,106
3/26/2021,37013,1,557
3/26/2021,37013,2,216
3/26/2021,37027,1,9
3/26/2021,37027,2,6
3/26/2021,37069,2,2
3/26/2021,37072,1,165
3/26/2021,37072,2,104
3/26/2021,37076,1,250
3/26/2021,37076,2,151
3/26/2021,37080,1,34
3/26/2021,37080,2,35
3/26/2021,37115,1,207
3/26/2021,37115,2,210
3/26/2021,37138,1,141
3/26/2021,37138,2,115
3/26/2021,37189,1,25
3/26/2021,37189,2,16
3/26/2021,37201,1,20
3/26/2021,37201,2,6
3/26/2021,37203,1,222
3/26/2021,37203,2,60
3/26/2021,37204,1,142
3/26/2021,37204,2,72
3/26/2021,37205,1,214
3/26/2021,37205,2,171
3/26/2021,37206,1,230
3/26/2021,37206,2,112
3/26/2021,37207,1,201
3/26/2021,37207,2,101
3/26/2021,37208,1,135
3/26/2021,37208,2,76
3/26/2021,37209,1,348
3/26/2021,37209,2,144
3/26/2021,37210,1,99
3/26/2021,37210,2,44
3/26/2021,37211,1,515
3/26/2021,37211,2,294
3/26/2021,37212,1,188
3/26/2021,37212,2,66
3/26/2021,37213,2,1
3/26/2021,37214,1,248
3/26/2021,37214,2,106
3/26/2021,37215,1,199
3/26/2021,37215,2,185
3/26/2021,37216,1,153
3/26/2021,37216,2,82
3/26/2021,37217,1,180
3/26/2021,37217,2,81
3/26/2021,37218,1,83
3/26/2021,37218,2,66
3/26/2021,37219,1,14
3/26/2021,37219,2,11
3/26/2021,37220,1,44
3/26/2021,37220,2,45
3/26/2021,37221,1,315
3/26/2021,37221,2,234
3/26/2021,37228,1,11
3/26/2021,37228,2,2
3/27/2021,,1,51
3/27/2021,,2,20
3/27/2021,37013,1,228
3/27/2021,37013,2,181
3/27/2021,37027,1,4
3/27/2021,37027,2,1
3/27/2021,37069,2,2
3/27/2021,37072,1,66
3/27/2021,37072,2,43
3/27/2021,37076,1,105
3/27/2021,37076,2,81
3/27/2021,37080,1,11
3/27/2021,37080,2,4
3/27/2021,37115,1,70
3/27/2021,37115,2,66
3/27/2021,37138,1,59
3/27/2021,37138,2,29
3/27/2021,37189,1,7
3/27/2021,37189,2,6
3/27/2021,37201,1,4
3/27/2021,37203,1,66
3/27/2021,37203,2,41
3/27/2021,37204,1,56
3/27/2021,37204,2,52
3/27/2021,37205,1,88
3/27/2021,37205,2,127
3/27/2021,37206,1,82
3/27/2021,37206,2,76
3/27/2021,37207,1,105
3/27/2021,37207,2,106
3/27/2021,37208,1,32
3/27/2021,37208,2,40
3/27/2021,37209,1,128
3/27/2021,37209,2,104
3/27/2021,37210,1,38
3/27/2021,37210,2,22
3/27/2021,37211,1,209
3/27/2021,37211,2,186
3/27/2021,37212,1,41
3/27/2021,37212,2,54
3/27/2021,37214,1,68
3/27/2021,37214,2,65
3/27/2021,37215,1,66
3/27/2021,37215,2,105
3/27/2021,37216,1,54
3/27/2021,37216,2,40
3/27/2021,37217,1,52
3/27/2021,37217,2,58
3/27/2021,37218,1,67
3/27/2021,37218,2,31
3/27/2021,37219,1,6
3/27/2021,37219,2,1
3/27/2021,37220,1,22
3/27/2021,37220,2,23
3/27/2021,37221,1,100
3/27/2021,37221,2,109
3/27/2021,37228,1,5
3/27/2021,37228,2,6
3/28/2021,,1,20
3/28/2021,,2,12
3/28/2021,37013,1,113
3/28/2021,37013,2,67
3/28/2021,37027,1,4
3/28/2021,37072,1,29
3/28/2021,37072,2,31
3/28/2021,37076,1,58
3/28/2021,37076,2,17
3/28/2021,37080,1,9
3/28/2021,37080,2,8
3/28/2021,37115,1,44
3/28/2021,37115,2,52
3/28/2021,37138,1,26
3/28/2021,37138,2,16
3/28/2021,37189,1,1
3/28/2021,37189,2,1
3/28/2021,37201,1,5
3/28/2021,37201,2,1
3/28/2021,37203,1,36
3/28/2021,37203,2,23
3/28/2021,37204,1,15
3/28/2021,37204,2,36
3/28/2021,37205,1,21
3/28/2021,37205,2,101
3/28/2021,37206,1,28
3/28/2021,37206,2,30
3/28/2021,37207,1,31
3/28/2021,37207,2,29
3/28/2021,37208,1,21
3/28/2021,37208,2,17
3/28/2021,37209,1,25
3/28/2021,37209,2,93
3/28/2021,37210,1,14
3/28/2021,37210,2,5
3/28/2021,37211,1,54
3/28/2021,37211,2,98
3/28/2021,37212,1,21
3/28/2021,37212,2,50
3/28/2021,37214,1,37
3/28/2021,37214,2,41
3/28/2021,37215,1,31
3/28/2021,37215,2,91
3/28/2021,37216,1,38
3/28/2021,37216,2,22
3/28/2021,37217,1,17
3/28/2021,37217,2,15
3/28/2021,37218,1,8
3/28/2021,37218,2,18
3/28/2021,37219,1,5
3/28/2021,37219,2,2
3/28/2021,37220,1,15
3/28/2021,37220,2,24
3/28/2021,37221,1,26
3/28/2021,37221,2,129
3/28/2021,37228,1,4
3/28/2021,37228,2,1
3/29/2021,,1,77
3/29/2021,,2,44
3/29/2021,37013,1,296
3/29/2021,37013,2,107
3/29/2021,37027,1,5
