Specimen Collection Date,Zip,Cases
10/21/2020,37189,1
10/21/2020,37203,19
10/21/2020,37204,9
10/21/2020,37205,5
10/21/2020,37206,15
10/21/2020,37207,19
10/21/2020,37208,9
10/21/2020,37209,13
10/21/2020,37210,8
10/21/2020,37211,32
10/21/2020,37212,9
10/21/2020,37214,14
10/21/2020,37215,7
10/21/2020,37216,2
10/21/2020,37217,15
10/21/2020,37218,9
10/21/2020,37219,2
10/21/2020,37220,3
10/21/2020,37221,8
10/22/2020,,21
10/22/2020,37013,32
10/22/2020,37027,1
10/22/2020,37072,9
10/22/2020,37076,11
10/22/2020,37080,1
10/22/2020,37115,13
10/22/2020,37138,8
10/22/2020,37189,2
10/22/2020,37203,10
10/22/2020,37204,13
10/22/2020,37205,9
10/22/2020,37206,8
10/22/2020,37207,17
10/22/2020,37208,10
10/22/2020,37209,20
10/22/2020,37210,11
10/22/2020,37211,36
10/22/2020,37212,9
10/22/2020,37214,11
10/22/2020,37215,8
10/22/2020,37216,9
10/22/2020,37217,12
10/22/2020,37218,7
10/22/2020,37220,1
10/22/2020,37221,14
10/23/2020,,18
10/23/2020,37013,34
10/23/2020,37072,6
10/23/2020,37076,12
10/23/2020,37080,1
10/23/2020,37115,19
10/23/2020,37138,10
10/23/2020,37189,1
10/23/2020,37201,3
10/23/2020,37203,16
10/23/2020,37204,13
10/23/2020,37205,4
10/23/2020,37206,10
10/23/2020,37207,12
10/23/2020,37208,5
10/23/2020,37209,15
10/23/2020,37210,4
10/23/2020,37211,41
10/23/2020,37212,5
10/23/2020,37214,14
10/23/2020,37215,7
10/23/2020,37216,11
10/23/2020,37217,9
10/23/2020,37218,8
10/23/2020,37219,1
10/23/2020,37220,2
10/23/2020,37221,17
10/23/2020,37228,2
10/24/2020,,11
10/24/2020,37013,15
10/24/2020,37072,2
10/24/2020,37076,10
10/24/2020,37080,1
10/24/2020,37115,4
10/24/2020,37138,9
10/24/2020,37189,2
10/24/2020,37201,1
10/24/2020,37203,7
10/24/2020,37204,2
10/24/2020,37205,6
10/24/2020,37206,5
10/24/2020,37207,11
10/24/2020,37208,2
10/24/2020,37209,8
10/24/2020,37210,1
10/24/2020,37211,16
10/24/2020,37212,2
10/24/2020,37214,6
10/24/2020,37215,2
10/24/2020,37216,4
10/24/2020,37217,5
10/24/2020,37218,2
10/24/2020,37219,2
10/24/2020,37220,1
10/24/2020,37221,7
10/25/2020,,3
10/25/2020,37013,15
10/25/2020,37072,6
10/25/2020,37076,1
10/25/2020,37080,1
10/25/2020,37115,13
10/25/2020,37138,4
10/25/2020,37203,8
10/25/2020,37204,2
10/25/2020,37205,3
10/25/2020,37206,6
10/25/2020,37207,9
10/25/2020,37208,3
10/25/2020,37209,8
10/25/2020,37210,2
10/25/2020,37211,16
10/25/2020,37212,5
10/25/2020,37215,3
10/25/2020,37216,6
10/25/2020,37217,5
10/25/2020,37218,4
10/25/2020,37220,1
10/25/2020,37221,9
10/25/2020,37228,1
10/26/2020,,41
10/26/2020,37013,44
10/26/2020,37072,9
10/26/2020,37076,12
10/26/2020,37080,2
10/26/2020,37115,26
10/26/2020,37138,10
10/26/2020,37189,2
10/26/2020,37201,2
10/26/2020,37203,14
10/26/2020,37204,11
10/26/2020,37205,13
10/26/2020,37206,20
10/26/2020,37207,15
10/26/2020,37208,14
10/26/2020,37209,20
10/26/2020,37210,5
10/26/2020,37211,34
10/26/2020,37212,11
10/26/2020,37213,1
10/26/2020,37214,15
10/26/2020,37215,11
10/26/2020,37216,5
10/26/2020,37217,19
10/26/2020,37218,6
10/26/2020,37219,1
10/26/2020,37221,21
10/26/2020,37228,1
10/27/2020,,51
10/27/2020,37013,39
10/27/2020,37072,12
10/27/2020,37076,13
10/27/2020,37115,13
10/27/2020,37138,11
10/27/2020,37189,2
10/27/2020,37201,4
10/27/2020,37203,15
10/27/2020,37204,14
10/27/2020,37205,9
10/27/2020,37206,20
10/27/2020,37207,27
10/27/2020,37208,12
10/27/2020,37209,24
10/27/2020,37210,5
10/27/2020,37211,33
10/27/2020,37212,16
10/27/2020,37214,13
10/27/2020,37215,8
10/27/2020,37216,15
10/27/2020,37217,16
10/27/2020,37218,10
10/27/2020,37219,2
10/27/2020,37220,3
10/27/2020,37221,13
10/27/2020,37228,1
10/28/2020,,25
10/28/2020,37013,34
10/28/2020,37072,9
10/28/2020,37076,13
10/28/2020,37115,14
10/28/2020,37138,8
10/28/2020,37189,3
10/28/2020,37203,20
10/28/2020,37204,13
10/28/2020,37205,12
10/28/2020,37206,19
10/28/2020,37207,21
10/28/2020,37208,16
10/28/2020,37209,26
10/28/2020,37210,17
10/28/2020,37211,34
10/28/2020,37212,11
10/28/2020,37214,12
10/28/2020,37215,26
10/28/2020,37216,7
10/28/2020,37217,18
10/28/2020,37218,4
10/28/2020,37219,1
10/28/2020,37220,4
10/28/2020,37221,28
10/28/2020,37228,1
10/29/2020,,20
10/29/2020,37013,39
10/29/2020,37072,25
10/29/2020,37076,17
10/29/2020,37080,2
10/29/2020,37115,17
10/29/2020,37138,4
10/29/2020,37189,1
10/29/2020,37201,2
10/29/2020,37203,24
10/29/2020,37204,8
10/29/2020,37205,13
10/29/2020,37206,19
10/29/2020,37207,29
10/29/2020,37208,10
10/29/2020,37209,17
10/29/2020,37210,16
10/29/2020,37211,34
10/29/2020,37212,11
10/29/2020,37213,2
10/29/2020,37214,12
10/29/2020,37215,8
10/29/2020,37216,8
10/29/2020,37217,14
10/29/2020,37218,8
10/29/2020,37219,4
10/29/2020,37221,13
10/30/2020,,24
10/30/2020,37013,33
10/30/2020,37072,9
10/30/2020,37076,12
10/30/2020,37115,13
10/30/2020,37138,8
10/30/2020,37189,2
10/30/2020,37203,12
10/30/2020,37204,17
10/30/2020,37205,10
10/30/2020,37206,17
10/30/2020,37207,22
10/30/2020,37208,9
10/30/2020,37209,21
10/30/2020,37210,9
10/30/2020,37211,33
10/30/2020,37212,8
10/30/2020,37214,12
10/30/2020,37215,7
10/30/2020,37216,8
10/30/2020,37217,12
10/30/2020,37218,4
10/30/2020,37219,1
10/30/2020,37220,4
10/30/2020,37221,20
10/30/2020,37228,1
10/31/2020,,27
10/31/2020,37013,24
10/31/2020,37072,8
10/31/2020,37076,11
10/31/2020,37080,2
10/31/2020,37115,11
10/31/2020,37138,12
10/31/2020,37189,1
10/31/2020,37201,1
10/31/2020,37203,8
10/31/2020,37204,5
10/31/2020,37205,3
10/31/2020,37206,9
10/31/2020,37207,12
10/31/2020,37208,3
10/31/2020,37209,8
10/31/2020,37210,3
10/31/2020,37211,14
10/31/2020,37212,6
10/31/2020,37214,11
10/31/2020,37215,7
10/31/2020,37216,2
10/31/2020,37217,3
10/31/2020,37218,7
10/31/2020,37219,1
10/31/2020,37221,17
11/1/2020,,11
11/1/2020,37013,15
11/1/2020,37072,4
11/1/2020,37076,10
11/1/2020,37080,2
11/1/2020,37115,10
11/1/2020,37138,3
11/1/2020,37203,4
11/1/2020,37204,2
11/1/2020,37205,6
11/1/2020,37206,8
11/1/2020,37207,9
11/1/2020,37208,11
11/1/2020,37209,9
11/1/2020,37210,4
11/1/2020,37211,16
11/1/2020,37212,6
11/1/2020,37214,4
11/1/2020,37215,8
11/1/2020,37216,1
11/1/2020,37217,2
11/1/2020,37220,2
11/1/2020,37221,14
11/2/2020,,46
11/2/2020,37013,62
11/2/2020,37027,2
11/2/2020,37072,13
11/2/2020,37076,26
11/2/2020,37080,1
11/2/2020,37115,16
11/2/2020,37138,9
11/2/2020,37189,2
11/2/2020,37201,2
11/2/2020,37203,15
11/2/2020,37204,19
11/2/2020,37205,20
11/2/2020,37206,24
11/2/2020,37207,46
11/2/2020,37208,14
11/2/2020,37209,37
11/2/2020,37210,11
11/2/2020,37211,49
11/2/2020,37212,20
11/2/2020,37214,20
11/2/2020,37215,17
11/2/2020,37216,12
11/2/2020,37217,27
11/2/2020,37218,10
11/2/2020,37219,2
11/2/2020,37220,5
11/2/2020,37221,25
11/2/2020,37228,2
11/2/2020,37238,1
11/3/2020,,34
11/3/2020,37013,29
11/3/2020,37027,1
11/3/2020,37072,5
11/3/2020,37076,19
11/3/2020,37080,1
11/3/2020,37115,11
11/3/2020,37138,5
11/3/2020,37189,1
11/3/2020,37201,2
11/3/2020,37203,16
11/3/2020,37204,10
11/3/2020,37205,13
11/3/2020,37206,11
11/3/2020,37207,11
11/3/2020,37208,8
11/3/2020,37209,20
11/3/2020,37210,6
11/3/2020,37211,24
11/3/2020,37212,7
11/3/2020,37214,17
11/3/2020,37215,14
11/3/2020,37216,4
11/3/2020,37217,12
11/3/2020,37218,10
11/3/2020,37220,4
11/3/2020,37221,16
11/3/2020,37228,1
11/4/2020,,54
11/4/2020,37013,95
11/4/2020,37072,11
11/4/2020,37076,28
11/4/2020,37080,2
11/4/2020,37115,20
11/4/2020,37138,15
11/4/2020,37189,2
11/4/2020,37203,31
11/4/2020,37204,20
11/4/2020,37205,17
11/4/2020,37206,27
11/4/2020,37207,29
11/4/2020,37208,14
11/4/2020,37209,43
11/4/2020,37210,15
11/4/2020,37211,59
11/4/2020,37212,16
11/4/2020,37214,18
11/4/2020,37215,18
11/4/2020,37216,13
11/4/2020,37217,18
11/4/2020,37218,10
11/4/2020,37219,5
11/4/2020,37220,4
11/4/2020,37221,22
11/4/2020,37228,3
11/5/2020,,39
11/5/2020,37013,74
11/5/2020,37027,2
11/5/2020,37072,10
11/5/2020,37076,18
11/5/2020,37080,4
11/5/2020,37115,9
11/5/2020,37138,8
11/5/2020,37189,2
11/5/2020,37201,3
11/5/2020,37203,39
11/5/2020,37204,22
11/5/2020,37205,11
11/5/2020,37206,23
11/5/2020,37207,28
11/5/2020,37208,15
11/5/2020,37209,37
11/5/2020,37210,10
11/5/2020,37211,39
11/5/2020,37212,8
11/5/2020,37214,14
11/5/2020,37215,10
11/5/2020,37216,22
11/5/2020,37217,25
11/5/2020,37218,5
11/5/2020,37219,3
11/5/2020,37220,4
11/5/2020,37221,17
11/5/2020,37228,5
11/6/2020,,48
11/6/2020,37013,49
11/6/2020,37027,6
11/6/2020,37072,12
11/6/2020,37076,30
11/6/2020,37080,5
11/6/2020,37115,7
11/6/2020,37138,7
11/6/2020,37189,3
11/6/2020,37201,1
11/6/2020,37203,17
11/6/2020,37204,14
11/6/2020,37205,10
11/6/2020,37206,31
11/6/2020,37207,23
11/6/2020,37208,11
11/6/2020,37209,18
11/6/2020,37210,11
11/6/2020,37211,57
11/6/2020,37212,9
11/6/2020,37214,17
11/6/2020,37215,14
11/6/2020,37216,9
11/6/2020,37217,14
11/6/2020,37218,8
11/6/2020,37219,1
11/6/2020,37220,5
11/6/2020,37221,17
11/6/2020,37228,3
11/7/2020,,22
11/7/2020,37013,22
11/7/2020,37027,1
11/7/2020,37072,10
11/7/2020,37076,9
11/7/2020,37115,11
11/7/2020,37138,7
11/7/2020,37189,1
11/7/2020,37201,1
11/7/2020,37203,11
11/7/2020,37204,7
11/7/2020,37205,11
11/7/2020,37206,2
11/7/2020,37207,14
11/7/2020,37208,8
11/7/2020,37209,11
11/7/2020,37210,2
11/7/2020,37211,21
11/7/2020,37212,9
11/7/2020,37214,9
11/7/2020,37215,7
11/7/2020,37216,7
11/7/2020,37217,8
11/7/2020,37218,8
11/7/2020,37220,3
11/7/2020,37221,16
11/7/2020,37228,1
11/8/2020,,15
11/8/2020,37013,22
11/8/2020,37027,1
11/8/2020,37072,6
11/8/2020,37076,6
11/8/2020,37080,1
11/8/2020,37115,14
11/8/2020,37138,8
11/8/2020,37189,2
11/8/2020,37203,9
11/8/2020,37204,9
11/8/2020,37205,4
11/8/2020,37206,9
11/8/2020,37207,5
11/8/2020,37208,6
11/8/2020,37209,19
11/8/2020,37210,6
11/8/2020,37211,32
11/8/2020,37212,7
11/8/2020,37214,6
11/8/2020,37215,6
11/8/2020,37216,4
11/8/2020,37217,8
11/8/2020,37218,2
11/8/2020,37219,1
11/8/2020,37220,2
11/8/2020,37221,13
11/9/2020,,91
11/9/2020,37013,128
11/9/2020,37027,7
11/9/2020,37072,22
11/9/2020,37076,26
11/9/2020,37080,2
11/9/2020,37115,23
11/9/2020,37138,10
11/9/2020,37189,4
11/9/2020,37203,23
11/9/2020,37204,15
11/9/2020,37205,13
11/9/2020,37206,31
11/9/2020,37207,41
11/9/2020,37208,24
11/9/2020,37209,48
11/9/2020,37210,14
11/9/2020,37211,80
11/9/2020,37212,20
11/9/2020,37214,28
11/9/2020,37215,11
11/9/2020,37216,14
11/9/2020,37217,34
11/9/2020,37218,14
11/9/2020,37219,2
11/9/2020,37220,5
11/9/2020,37221,29
11/9/2020,37228,1
11/10/2020,,70
11/10/2020,37013,100
11/10/2020,37027,4
11/10/2020,37072,19
11/10/2020,37076,26
11/10/2020,37080,6
11/10/2020,37115,26
11/10/2020,37138,22
11/10/2020,37189,2
11/10/2020,37203,38
11/10/2020,37204,15
11/10/2020,37205,12
11/10/2020,37206,24
11/10/2020,37207,26
11/10/2020,37208,18
11/10/2020,37209,39
11/10/2020,37210,22
11/10/2020,37211,67
11/10/2020,37212,11
11/10/2020,37214,29
11/10/2020,37215,22
11/10/2020,37216,14
11/10/2020,37217,28
11/10/2020,37218,13
11/10/2020,37219,2
11/10/2020,37220,4
11/10/2020,37221,22
11/11/2020,,56
11/11/2020,37013,43
11/11/2020,37027,6
11/11/2020,37072,12
11/11/2020,37076,24
11/11/2020,37080,2
11/11/2020,37115,15
11/11/2020,37138,16
11/11/2020,37201,6
11/11/2020,37203,15
11/11/2020,37204,4
11/11/2020,37205,8
11/11/2020,37206,12
11/11/2020,37207,9
11/11/2020,37208,12
11/11/2020,37209,24
11/11/2020,37210,11
11/11/2020,37211,42
11/11/2020,37212,5
11/11/2020,37214,18
11/11/2020,37215,23
11/11/2020,37216,1
11/11/2020,37217,17
11/11/2020,37218,4
11/11/2020,37219,6
11/11/2020,37220,2
11/11/2020,37221,28
11/11/2020,37228,1
11/12/2020,,31
11/12/2020,37013,92
11/12/2020,37027,7
11/12/2020,37072,17
11/12/2020,37076,19
11/12/2020,37080,3
11/12/2020,37115,32
11/12/2020,37138,28
11/12/2020,37189,6
11/12/2020,37201,4
11/12/2020,37203,31
11/12/2020,37204,12
11/12/2020,37205,11
11/12/2020,37206,19
11/12/2020,37207,25
11/12/2020,37208,31
11/12/2020,37209,33
11/12/2020,37210,22
11/12/2020,37211,65
11/12/2020,37212,20
11/12/2020,37214,22
11/12/2020,37215,20
11/12/2020,37216,18
11/12/2020,37217,21
11/12/2020,37218,7
11/12/2020,37219,5
11/12/2020,37220,5
11/12/2020,37221,21
11/12/2020,37228,5
11/13/2020,,40
11/13/2020,37013,67
11/13/2020,37027,3
11/13/2020,37072,13
11/13/2020,37076,36
11/13/2020,37080,5
11/13/2020,37115,16
11/13/2020,37138,15
11/13/2020,37189,2
11/13/2020,37201,3
11/13/2020,37203,23
11/13/2020,37204,13
11/13/2020,37205,16
11/13/2020,37206,22
11/13/2020,37207,28
11/13/2020,37208,19
11/13/2020,37209,25
11/13/2020,37210,8
11/13/2020,37211,48
11/13/2020,37212,12
11/13/2020,37214,16
11/13/2020,37215,18
11/13/2020,37216,12
11/13/2020,37217,25
11/13/2020,37218,6
11/13/2020,37219,1
11/13/2020,37220,2
11/13/2020,37221,17
11/13/2020,37228,1
11/14/2020,,21
11/14/2020,37013,32
11/14/2020,37072,9
11/14/2020,37076,21
11/14/2020,37080,5
11/14/2020,37115,7
11/14/2020,37138,12
11/14/2020,37189,1
11/14/2020,37201,2
11/14/2020,37203,11
11/14/2020,37204,6
11/14/2020,37205,11
11/14/2020,37206,11
11/14/2020,37207,7
11/14/2020,37208,4
11/14/2020,37209,15
11/14/2020,37210,8
11/14/2020,37211,21
11/14/2020,37212,4
11/14/2020,37214,4
11/14/2020,37215,9
11/14/2020,37216,2
11/14/2020,37217,8
11/14/2020,37218,6
11/14/2020,37219,2
11/14/2020,37220,4
11/14/2020,37221,11
11/15/2020,,45
11/15/2020,37013,14
11/15/2020,37027,1
11/15/2020,37072,11
11/15/2020,37076,14
11/15/2020,37080,3
11/15/2020,37115,12
11/15/2020,37138,7
11/15/2020,37189,2
11/15/2020,37203,7
11/15/2020,37204,10
11/15/2020,37205,9
11/15/2020,37206,5
11/15/2020,37207,10
11/15/2020,37208,3
11/15/2020,37209,19
11/15/2020,37210,3
11/15/2020,37211,22
11/15/2020,37212,4
11/15/2020,37214,5
11/15/2020,37215,8
11/15/2020,37216,3
11/15/2020,37217,6
11/15/2020,37219,1
11/15/2020,37220,7
11/15/2020,37221,12
11/15/2020,37228,1
11/16/2020,,127
11/16/2020,37013,109
11/16/2020,37027,1
11/16/2020,37072,30
11/16/2020,37076,37
11/16/2020,37080,4
11/16/2020,37115,35
11/16/2020,37138,21
11/16/2020,37189,3
11/16/2020,37201,1
11/16/2020,37203,17
11/16/2020,37204,21
11/16/2020,37205,22
11/16/2020,37206,24
11/16/2020,37207,39
11/16/2020,37208,31
11/16/2020,37209,47
11/16/2020,37210,16
11/16/2020,37211,75
11/16/2020,37212,16
11/16/2020,37214,26
11/16/2020,37215,20
11/16/2020,37216,21
11/16/2020,37217,27
11/16/2020,37218,12
11/16/2020,37219,3
11/16/2020,37220,11
11/16/2020,37221,29
11/16/2020,37228,3
11/17/2020,,125
11/17/2020,37013,72
11/17/2020,37027,1
11/17/2020,37072,16
11/17/2020,37076,22
11/17/2020,37080,4
11/17/2020,37115,27
11/17/2020,37138,13
11/17/2020,37189,3
11/17/2020,37201,4
11/17/2020,37203,28
11/17/2020,37204,14
11/17/2020,37205,17
11/17/2020,37206,20
11/17/2020,37207,41
11/17/2020,37208,35
11/17/2020,37209,41
11/17/2020,37210,16
11/17/2020,37211,69
11/17/2020,37212,15
11/17/2020,37213,3
11/17/2020,37214,20
11/17/2020,37215,26
11/17/2020,37216,15
11/17/2020,37217,21
11/17/2020,37218,10
11/17/2020,37219,4
11/17/2020,37220,10
11/17/2020,37221,37
11/17/2020,37228,3
11/18/2020,,81
11/18/2020,37013,64
11/18/2020,37072,24
11/18/2020,37076,31
11/18/2020,37080,7
11/18/2020,37115,18
11/18/2020,37138,24
11/18/2020,37189,4
11/18/2020,37201,3
11/18/2020,37203,21
11/18/2020,37204,24
11/18/2020,37205,20
11/18/2020,37206,21
11/18/2020,37207,34
11/18/2020,37208,19
11/18/2020,37209,40
11/18/2020,37210,9
11/18/2020,37211,72
11/18/2020,37212,15
11/18/2020,37213,1
11/18/2020,37214,20
11/18/2020,37215,13
11/18/2020,37216,13
11/18/2020,37217,33
11/18/2020,37218,17
11/18/2020,37220,4
11/18/2020,37221,28
11/18/2020,37228,1
11/19/2020,,38
11/19/2020,37013,63
11/19/2020,37027,2
11/19/2020,37072,19
11/19/2020,37076,24
11/19/2020,37080,2
11/19/2020,37115,19
11/19/2020,37138,9
11/19/2020,37189,2
11/19/2020,37201,4
11/19/2020,37203,17
11/19/2020,37204,4
11/19/2020,37205,14
11/19/2020,37206,12
11/19/2020,37207,26
11/19/2020,37208,20
11/19/2020,37209,24
11/19/2020,37210,10
11/19/2020,37211,52
11/19/2020,37212,4
11/19/2020,37214,19
11/19/2020,37215,19
11/19/2020,37216,16
11/19/2020,37217,19
11/19/2020,37218,8
11/19/2020,37219,3
11/19/2020,37220,2
11/19/2020,37221,24
11/19/2020,37228,1
11/20/2020,,43
11/20/2020,37013,63
11/20/2020,37027,1
11/20/2020,37072,20
11/20/2020,37076,16
11/20/2020,37080,8
11/20/2020,37115,17
11/20/2020,37138,7
11/20/2020,37189,4
11/20/2020,37201,1
11/20/2020,37203,20
11/20/2020,37204,9
11/20/2020,37205,20
11/20/2020,37206,26
11/20/2020,37207,28
11/20/2020,37208,14
11/20/2020,37209,18
11/20/2020,37210,6
11/20/2020,37211,48
11/20/2020,37212,11
11/20/2020,37214,27
11/20/2020,37215,20
11/20/2020,37216,11
11/20/2020,37217,19
11/20/2020,37218,9
11/20/2020,37219,2
11/20/2020,37220,9
11/20/2020,37221,17
11/20/2020,37228,3
11/21/2020,,26
11/21/2020,37013,47
11/21/2020,37072,8
11/21/2020,37076,13
11/21/2020,37080,2
11/21/2020,37115,7
11/21/2020,37138,10
11/21/2020,37201,1
11/21/2020,37203,5
11/21/2020,37204,6
11/21/2020,37205,12
11/21/2020,37206,8
11/21/2020,37207,15
11/21/2020,37208,6
11/21/2020,37209,12
11/21/2020,37210,5
11/21/2020,37211,36
11/21/2020,37212,7
11/21/2020,37214,20
11/21/2020,37215,4
11/21/2020,37216,9
11/21/2020,37217,5
11/21/2020,37218,3
11/21/2020,37219,3
11/21/2020,37220,5
11/21/2020,37221,14
11/22/2020,,182
11/22/2020,37013,27
11/22/2020,37027,2
11/22/2020,37072,10
11/22/2020,37076,11
11/22/2020,37080,2
11/22/2020,37115,11
11/22/2020,37138,6
11/22/2020,37189,2
11/22/2020,37201,1
11/22/2020,37203,7
11/22/2020,37204,4
11/22/2020,37205,8
11/22/2020,37206,5
11/22/2020,37207,14
11/22/2020,37208,5
11/22/2020,37209,11
11/22/2020,37210,5
11/22/2020,37211,16
11/22/2020,37212,6
11/22/2020,37214,9
11/22/2020,37215,6
11/22/2020,37216,2
11/22/2020,37217,3
11/22/2020,37218,3
11/22/2020,37220,3
11/22/2020,37221,14
11/22/2020,37228,1
11/23/2020,,272
11/23/2020,37013,112
11/23/2020,37027,3
11/23/2020,37072,42
11/23/2020,37076,29
11/23/2020,37080,2
11/23/2020,37115,44
11/23/2020,37138,16
11/23/2020,37189,1
11/23/2020,37201,3
11/23/2020,37203,21
11/23/2020,37204,18
11/23/2020,37205,34
11/23/2020,37206,29
11/23/2020,37207,30
11/23/2020,37208,29
11/23/2020,37209,33
11/23/2020,37210,16
11/23/2020,37211,85
11/23/2020,37212,21
11/23/2020,37214,41
11/23/2020,37215,21
11/23/2020,37216,17
11/23/2020,37217,21
11/23/2020,37218,12
11/23/2020,37219,2
11/23/2020,37220,14
11/23/2020,37221,33
11/23/2020,37228,4
11/24/2020,,149
11/24/2020,37013,76
11/24/2020,37027,1
11/24/2020,37072,27
11/24/2020,37076,32
11/24/2020,37080,3
11/24/2020,37115,31
11/24/2020,37138,25
11/24/2020,37189,1
11/24/2020,37201,3
11/24/2020,37203,19
11/24/2020,37204,18
11/24/2020,37205,8
11/24/2020,37206,28
11/24/2020,37207,35
11/24/2020,37208,17
11/24/2020,37209,35
11/24/2020,37210,14
11/24/2020,37211,82
11/24/2020,37212,8
11/24/2020,37214,18
11/24/2020,37215,15
11/24/2020,37216,15
11/24/2020,37217,25
11/24/2020,37218,11
11/24/2020,37219,1
11/24/2020,37220,4
11/24/2020,37221,20
11/24/2020,37228,1
11/25/2020,,114
11/25/2020,37013,62
11/25/2020,37027,1
11/25/2020,37072,25
11/25/2020,37076,23
11/25/2020,37080,3
11/25/2020,37115,16
11/25/2020,37138,17
11/25/2020,37189,3
11/25/2020,37201,2
11/25/2020,37203,20
11/25/2020,37204,6
11/25/2020,37205,9
11/25/2020,37206,30
11/25/2020,37207,25
11/25/2020,37208,11
11/25/2020,37209,35
11/25/2020,37210,19
11/25/2020,37211,45
11/25/2020,37212,10
11/25/2020,37214,31
11/25/2020,37215,13
11/25/2020,37216,12
11/25/2020,37217,18
11/25/2020,37218,11
11/25/2020,37220,8
11/25/2020,37221,19
11/25/2020,37228,1
11/26/2020,,10
11/26/2020,37013,4
11/26/2020,37072,2
11/26/2020,37076,3
11/26/2020,37115,6
11/26/2020,37138,3
11/26/2020,37189,1
11/26/2020,37204,1
11/26/2020,37205,1
11/26/2020,37206,5
11/26/2020,37207,1
11/26/2020,37209,2
11/26/2020,37210,1
11/26/2020,37211,8
11/26/2020,37215,2
11/26/2020,37217,4
11/26/2020,37218,4
11/26/2020,37228,1
11/27/2020,,39
11/27/2020,37013,48
11/27/2020,37072,26
11/27/2020,37076,18
11/27/2020,37080,8
11/27/2020,37115,17
11/27/2020,37138,15
11/27/2020,37189,2
11/27/2020,37201,3
11/27/2020,37203,5
11/27/2020,37204,11
11/27/2020,37205,16
11/27/2020,37206,4
11/27/2020,37207,16
11/27/2020,37208,7
11/27/2020,37209,18
11/27/2020,37210,4
11/27/2020,37211,37
11/27/2020,37212,4
11/27/2020,37214,16
11/27/2020,37215,15
11/27/2020,37216,10
11/27/2020,37217,13
11/27/2020,37218,5
11/27/2020,37219,1
11/27/2020,37220,2
11/27/2020,37221,27
11/27/2020,37228,2
11/28/2020,,41
11/28/2020,37013,53
11/28/2020,37072,13
11/28/2020,37076,24
11/28/2020,37080,1
11/28/2020,37115,23
11/28/2020,37138,12
11/28/2020,37203,9
11/28/2020,37204,6
11/28/2020,37205,12
11/28/2020,37206,4
11/28/2020,37207,10
11/28/2020,37208,8
11/28/2020,37209,16
11/28/2020,37210,4
11/28/2020,37211,35
11/28/2020,37212,6
11/28/2020,37214,14
11/28/2020,37215,14
11/28/2020,37216,6
11/28/2020,37217,10
11/28/2020,37218,4
11/28/2020,37219,1
11/28/2020,37220,3
11/28/2020,37221,19
11/28/2020,37228,4
11/29/2020,,63
11/29/2020,37013,31
11/29/2020,37072,15
11/29/2020,37076,22
11/29/2020,37080,2
11/29/2020,37115,12
11/29/2020,37138,6
11/29/2020,37203,11
11/29/2020,37204,8
11/29/2020,37205,12
11/29/2020,37206,10
11/29/2020,37207,9
11/29/2020,37208,3
11/29/2020,37209,14
11/29/2020,37210,8
11/29/2020,37211,23
11/29/2020,37212,8
11/29/2020,37214,23
11/29/2020,37215,10
11/29/2020,37216,4
11/29/2020,37217,13
11/29/2020,37218,5
11/29/2020,37220,4
11/29/2020,37221,13
11/30/2020,,155
11/30/2020,37013,139
11/30/2020,37027,2
11/30/2020,37069,1
11/30/2020,37072,31
11/30/2020,37076,28
11/30/2020,37080,14
11/30/2020,37115,44
11/30/2020,37138,26
11/30/2020,37189,5
11/30/2020,37201,6
11/30/2020,37203,36
11/30/2020,37204,17
11/30/2020,37205,30
11/30/2020,37206,28
11/30/2020,37207,43
11/30/2020,37208,31
11/30/2020,37209,25
11/30/2020,37210,16
11/30/2020,37211,113
11/30/2020,37212,16
11/30/2020,37213,1
11/30/2020,37214,53
11/30/2020,37215,21
11/30/2020,37216,11
11/30/2020,37217,30
11/30/2020,37218,20
11/30/2020,37219,1
11/30/2020,37220,6
11/30/2020,37221,35
12/1/2020,,124
12/1/2020,37013,95
12/1/2020,37072,21
12/1/2020,37076,47
12/1/2020,37080,4
12/1/2020,37115,27
12/1/2020,37138,14
12/1/2020,37189,3
12/1/2020,37201,2
12/1/2020,37203,16
12/1/2020,37204,10
12/1/2020,37205,29
12/1/2020,37206,25
12/1/2020,37207,38
12/1/2020,37208,20
12/1/2020,37209,38
12/1/2020,37210,23
12/1/2020,37211,86
12/1/2020,37212,9
12/1/2020,37214,36
12/1/2020,37215,14
12/1/2020,37216,19
12/1/2020,37217,31
12/1/2020,37218,11
12/1/2020,37219,6
12/1/2020,37220,3
12/1/2020,37221,29
12/1/2020,37228,4
12/2/2020,,116
12/2/2020,37013,96
12/2/2020,37072,28
12/2/2020,37076,38
12/2/2020,37080,5
12/2/2020,37115,26
12/2/2020,37138,25
12/2/2020,37189,3
12/2/2020,37201,4
12/2/2020,37203,21
12/2/2020,37204,9
12/2/2020,37205,23
12/2/2020,37206,29
12/2/2020,37207,27
12/2/2020,37208,13
12/2/2020,37209,22
12/2/2020,37210,16
12/2/2020,37211,68
12/2/2020,37212,11
12/2/2020,37214,44
12/2/2020,37215,16
12/2/2020,37216,14
12/2/2020,37217,29
12/2/2020,37218,10
12/2/2020,37220,4
12/2/2020,37221,29
12/2/2020,37228,1
12/3/2020,,126
12/3/2020,37013,103
12/3/2020,37069,1
12/3/2020,37072,29
12/3/2020,37076,27
12/3/2020,37080,2
12/3/2020,37115,18
