Category,Year,County,Value,LastReportedDate,
Number of Projects,2015,Smith,23.0000,2018-07-26
Number of Projects,2015,Stewart,7.0000,2018-07-26
Number of Projects,2015,Sullivan,12.0000,2018-07-26
Number of Projects,2015,Sumner,4.0000,2018-07-26
Number of Projects,2015,Tipton,25.0000,2018-07-26
Number of Projects,2015,Trousdale,4.0000,2018-07-26
Number of Projects,2015,Unicoi,5.0000,2018-07-26
Number of Projects,2015,Union,24.0000,2018-07-26
Number of Projects,2015,VanBuren,14.0000,2018-07-26
Number of Projects,2015,Warren,12.0000,2018-07-26
Number of Projects,2015,Washington,17.0000,2018-07-26
Number of Projects,2015,Wayne,16.0000,2018-07-26
Number of Projects,2015,Weakley,16.0000,2018-07-26
Number of Projects,2015,White,11.0000,2018-07-26
Number of Projects,2015,Williamson,9.0000,2018-07-26
Number of Projects,2015,Wilson,13.0000,2018-07-26
Number of Projects,2016,Anderson,14.0000,2018-07-26
Number of Projects,2016,Bedford,33.0000,2018-07-26
Number of Projects,2016,Benton,9.0000,2018-07-26
Number of Projects,2016,Bledsoe,12.0000,2018-07-26
Number of Projects,2016,Blount,25.0000,2018-07-26
Number of Projects,2016,Bradley,9.0000,2018-07-26
Number of Projects,2016,Campbell,8.0000,2018-07-26
Number of Projects,2016,Cannon,32.0000,2018-07-26
Number of Projects,2016,Carroll,14.0000,2018-07-26
Number of Projects,2016,Carter,4.0000,2018-07-26
Number of Projects,2016,Cheatham,26.0000,2018-07-26
Number of Projects,2016,Chester,10.0000,2018-07-26
Number of Projects,2016,Claiborne,28.0000,2018-07-26
Number of Projects,2016,Clay,22.0000,2018-07-26
Number of Projects,2016,Cocke,27.0000,2018-07-26
Number of Projects,2016,Coffee,46.0000,2018-07-26
Number of Projects,2016,Crockett,33.0000,2018-07-26
Number of Projects,2016,Cumberland,18.0000,2018-07-26
Number of Projects,2016,Davidson,5.0000,2018-07-26
Number of Projects,2016,Decatur,21.0000,2018-07-26
Number of Projects,2016,DeKalb,16.0000,2018-07-26
Number of Projects,2016,Dickson,20.0000,2018-07-26
Number of Projects,2016,Dyer,6.0000,2018-07-26
Number of Projects,2016,Fayette,50.0000,2018-07-26
Number of Projects,2016,Fentress,29.0000,2018-07-26
Number of Projects,2016,Franklin,16.0000,2018-07-26
Number of Projects,2016,Gibson,42.0000,2018-07-26
Number of Projects,2016,Giles,20.0000,2018-07-26
Number of Projects,2016,Grainger,52.0000,2018-07-26
Number of Projects,2016,Greene,27.0000,2018-07-26
Number of Projects,2016,Grundy,5.0000,2018-07-26
Number of Projects,2016,Hamblen,23.0000,2018-07-26
Number of Projects,2016,Hamilton,16.0000,2018-07-26
Number of Projects,2016,Hancock,8.0000,2018-07-26
Number of Projects,2016,Hardeman,34.0000,2018-07-26
